,/lpc/nct6779d/control/0,/lpc/nct6779d/control/1,/lpc/nct6779d/control/2,/lpc/nct6779d/control/3,/lpc/nct6779d/control/4,/lpc/nct6779d/voltage/0,/lpc/nct6779d/voltage/1,/lpc/nct6779d/voltage/2,/lpc/nct6779d/voltage/3,/lpc/nct6779d/voltage/4,/lpc/nct6779d/voltage/6,/lpc/nct6779d/voltage/7,/lpc/nct6779d/voltage/8,/lpc/nct6779d/voltage/9,/lpc/nct6779d/voltage/10,/lpc/nct6779d/voltage/11,/lpc/nct6779d/voltage/12,/lpc/nct6779d/voltage/13,/lpc/nct6779d/voltage/14,/lpc/nct6779d/temperature/0,/lpc/nct6779d/temperature/1,/lpc/nct6779d/temperature/2,/lpc/nct6779d/temperature/3,/lpc/nct6779d/temperature/4,/lpc/nct6779d/temperature/5,/lpc/nct6779d/temperature/6,/lpc/nct6779d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
09/25/2020 12:21:03,100,100,100,100,100,0.944000065,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36.5,121,36,114,111,34,2276.55981,18.75,9.375,9.375,6.25,10.9375,42,47,41,45,47,1600.01111,1600.01111,3600.02515,1600.01111,14.096139,8.960898,0,100.000694,52.2195778,4.14987946,3.7971,37,405.000031,405.000031,810.000061,34,29,0,8,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:04,100,100,100,100,100,1,1.008,3.344,3.344,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,38,36.5,120,36,114,111,34,2284.264,21.875,10.9375,10.9375,17.1875,15.234375,40,47,39,45,47,3700.02539,3700.02539,3800.02612,1600.011,14.2142944,9.063712,0,100.000687,52.2198219,4.14989853,3.797081,37,405.000031,405.000031,810.000061,39,31,0,8,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:05,100,100,100,100,100,1.016,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36.5,120,36,114,111,34,2276.55981,7.8125,12.5,12.5,3.125,8.984375,43,47,39,44,47,1600.01074,1600.01074,3800.02563,3700.025,14.2655611,9.155593,0,100.000671,52.2197723,4.14989471,3.79708481,37,405.000031,405.000031,810.000061,38,32,0,3,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:06,100,100,100,100,100,0.960000038,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,38,36.5,120,36,114,111,34,2284.264,14.0625,12.5,10.9375,15.625,13.28125,44,47,42,45,47,3700.02539,3700.02539,1600.011,1600.011,14.4342165,9.281138,0,100.000687,52.21963,4.14988327,3.79709625,36,324.000031,405.000031,648.000061,34,28,0,5,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:07,100,100,100,100,100,0.92,1.008,3.344,3.344,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36.5,121,36,114,111,32,2268.90747,15.625,14.0625,10.9375,17.1875,14.453125,45,46,39,45,46,3700.02563,1600.01111,3800.02637,1600.01111,14.1369362,9.004513,0,100.000694,52.2192955,4.14985657,3.797123,36,324.000031,405.000031,648.000061,36,29,0,8,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:08,100,100,100,100,100,1.016,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,38,36.5,121,36,113,111,34,2280.40552,20.3125,14.0625,10.9375,18.75,16.015625,42,47,39,44,47,1600.01111,3700.02563,1600.01111,1600.01111,14.3058624,9.155155,0,100.000694,52.2194366,4.149868,3.79711151,36,324.000031,405.000031,648.000061,31,27,0,7,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:09,100,100,100,100,100,0.944000065,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36.5,121,36,114,111,34,2288.1355,25,7.8125,17.1875,17.1875,16.796875,40,46,39,44,46,1600.011,1600.011,1600.011,1600.011,14.0689278,8.95112,0,100.000687,52.2191963,4.149849,3.79713058,36,231.428513,405.000031,462.857025,34,27,0,5,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:10,100,100,100,100,100,0.968000054,1.008,3.328,3.344,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36.5,121,36,113,111,34,2272.72729,18.75,14.0625,7.8125,15.625,14.0625,42,47,40,44,47,3600.02466,1600.011,3700.02539,1600.011,14.1786432,9.046685,0,100.000687,52.21915,4.149845,3.7971344,36,231.428513,405.000031,462.857025,47,31,0,5,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:11,100,100,100,100,100,0.9760001,1.008,3.328,3.344,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.112,0.112,0.120000005,37.5,36.5,121,36,114,112,32,2280.40552,10.9375,6.25,12.5,18.75,12.109375,44,46,42,45,46,1600.011,3700.02539,3600.025,1600.011,14.1172638,8.995917,0,100.000687,52.219532,4.14987564,3.797104,36,231.428513,405.000031,462.857025,36,27,0,3,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:12,100,100,100,100,100,0.960000038,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36.5,121,36,113,112,34,2284.264,15.625,1.5625,15.625,17.1875,12.5,40,45,41,44,46,1600.011,3800.02612,3800.02612,3600.02466,14.1584978,9.041219,0,100.000687,52.2202568,4.149933,3.79704666,36,231.428513,405.000031,462.857025,49,33,0,5,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:13,100,100,100,100,100,0.992000043,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36.5,121,36,114,111,32,2268.90747,20.3125,6.25,7.8125,10.9375,11.328125,46,47,46,46,47,1600.01123,1600.01123,3600.02515,3700.026,13.74588,8.66636,0,100.0007,52.220108,4.14992142,3.797058,36,231.428513,405.000031,462.857025,42,28,0,5,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:14,100,100,100,100,100,0.952,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,37.5,36.5,121,36,113,111,34,2280.40552,9.375,7.8125,12.5,12.5,10.546875,45,46,41,44,46,1600.01086,1600.01086,1600.01086,3800.026,14.3642769,9.243542,0,100.000679,52.2201538,4.149925,3.79705429,36,231.428513,405.000031,462.857025,40,28,0,4,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:15,100,100,100,100,100,1.024,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36.5,120,36,113,111,34,2288.1355,18.75,10.9375,9.375,18.75,14.453125,44,45,42,44,45,3600.02466,3700.02539,3700.02539,1600.011,14.65735,9.507686,0,100.000687,52.2231369,4.15016174,3.79681778,36,231.428513,405.000031,462.857025,33,26,0,6,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:16,100,100,100,100,100,0.984,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36.5,121,36,114,111,34,2272.72729,23.4375,12.5,9.375,25,17.578125,46,47,40,44,48,1600.01074,3800.02539,3600.02417,3700.02466,14.7208,9.570552,0,100.000671,52.2596626,4.15306473,3.79391479,36,231.428513,405.000031,462.857025,30,25,0,6,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:17,100,100,100,100,100,0.92,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36.5,121,36,113,112,34,2276.55981,14.0625,4.6875,14.0625,17.1875,12.5,42,46,40,44,46,1600.01147,3800.027,1600.01147,3600.026,15.6571608,10.4866972,0,100.000717,52.2612953,4.15319443,3.793785,36,231.428513,405.000031,462.857025,34,27,0,4,33,2048,585.8633,1462.13672,28.6066055,36,18.5444489
09/25/2020 12:21:18,100,100,100,100,100,0.9760001,1.008,3.344,3.328,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36.5,120,36,114,111,32,2288.1355,20.3125,20.3125,14.0625,17.1875,17.96875,43,45,42,45,45,3800.02612,3700.02563,3600.025,3800.02612,15.854187,10.67986,0,100.000687,52.262352,4.15327835,3.79370117,36,231.428513,405.000031,462.857025,48,37,0,6,33,2048,587.1758,1460.82422,28.6706924,36,18.5444489
09/25/2020 12:21:19,100,100,100,100,100,0.952,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36.5,121,36,114,111,32,2272.72729,23.4375,4.6875,15.625,14.0625,14.453125,44,45,42,45,46,1600.011,1600.011,3600.025,3700.02563,14.48154,9.382327,0,100.000687,52.2627335,4.153309,3.79367065,36,231.428513,405.000031,462.857025,49,35,0,8,33,2048,587.1758,1460.82422,28.6706924,36,18.5444489
09/25/2020 12:21:20,100,100,100,100,100,1.072,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,37.5,36.5,120,36,114,111,32,2284.264,20.3125,10.9375,17.1875,21.875,17.578125,45,47,44,46,47,3600.02441,3700.02515,3600.02441,3800.026,15.7308893,10.5254011,0,100.000679,52.260334,4.153118,3.79386139,36,270,405.000031,540,59,44,0,8,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:21,100,100,100,100,100,1.008,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36.5,120,36,114,111,34,2276.55981,20.3125,6.25,21.875,15.625,16.015625,43,46,39,44,47,1600.011,3700.02563,3700.02563,3600.025,14.7168322,9.561749,0,100.000687,52.2601929,4.15310669,3.79387283,36,270,405.000031,540,36,30,0,6,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:22,100,100,100,100,100,1.03200006,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,37,36.5,121,36,114,111,32,2284.264,17.1875,15.625,14.0625,7.8125,13.671875,44,45,42,45,46,1600.011,3700.02563,3700.02563,1600.011,14.39932,9.2667675,0,100.000687,52.2569275,4.15284729,3.79413223,36,270,405.000031,540,37,31,0,6,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:23,100,100,100,100,100,1.03200006,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36.5,121,36,114,111,34,2284.264,17.1875,7.8125,10.9375,17.1875,13.28125,43,46,40,43,46,3600.02466,3700.02515,3700.02515,1600.01086,13.9697227,8.855362,0,100.000679,52.25659,4.15282059,3.794159,36,270,405.000031,540,39,30,0,6,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:24,100,100,100,100,100,0.968000054,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36.5,120,36,114,111,34,2280.40552,15.625,7.8125,10.9375,14.0625,12.109375,44,44,41,44,46,3600.025,3700.02563,1600.01111,3700.02563,14.1923189,9.065324,0,100.000694,52.25616,4.15278625,3.79419327,36,270,405.000031,540,37,29,0,5,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:25,100,100,100,100,100,0.984,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36.5,121,36,114,111,34,2284.264,23.4375,6.25,10.9375,4.6875,11.328125,47,48,45,47,48,3700.02563,3700.02563,3700.02563,1600.01111,14.1365643,9.025902,0,100.000694,52.2356148,4.15115356,3.795826,36,270,405.000031,540,53,36,0,6,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:26,100,100,100,100,100,0.992000043,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,37.5,36.5,121,36,114,111,34,2288.1355,20.3125,7.8125,15.625,20.3125,16.015625,45,46,45,45,46,1600.011,3600.02466,1600.011,1600.011,14.5338135,9.372283,0,100.000687,52.23609,4.15119171,3.79578781,36,270,405.000031,540,49,34,0,10,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:27,100,100,100,100,100,1,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36.5,120,36,114,111,34,2280.40552,10.9375,9.375,10.9375,17.1875,12.109375,46,47,45,46,47,3700.02539,1600.011,3600.025,3700.02539,14.2260361,9.075837,0,100.000687,52.23403,4.15102768,3.79595184,35,270,405.000031,540,35,26,0,8,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:28,100,100,100,100,100,0.936000049,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36.5,120,36,113,111,32,2284.264,17.1875,15.625,6.25,12.5,12.890625,42,47,39,44,47,3700.02515,1600.01086,3600.02441,3600.02441,14.2314854,9.090447,0,100.000679,52.23326,4.15096664,3.79601288,36,270,405.000031,540,48,32,0,10,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:29,100,100,100,100,100,0.984,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36.5,120,36,113,111,34,2272.72729,18.75,1.5625,12.5,9.375,10.546875,45,45,44,45,45,3700.02539,1600.011,3700.02539,3700.02539,14.40592,9.259944,0,100.000687,52.22616,4.150402,3.79657745,36,270,405.000031,540,46,33,0,10,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:30,100,100,100,100,100,1,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36.5,121,36,113,112,32,2280.40552,14.0625,12.5,9.375,21.875,14.453125,44,45,44,45,45,1600.01111,3700.02563,1600.01111,3700.02563,14.5465,9.395928,0,100.000694,52.226017,4.15039063,3.796589,36,270,405.000031,540,32,27,0,6,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:31,100,100,100,100,100,0.936000049,1.008,3.344,3.344,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,37,36.5,121,36,114,111,32,2288.1355,15.625,6.25,14.0625,14.0625,12.5,44,45,43,44,45,3700.02563,3600.025,3600.025,3600.025,14.5806761,9.430436,0,100.000694,52.1093674,4.141121,3.80585861,36,270,405.000031,540,39,29,0,8,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:32,100,100,100,100,100,0.936000049,1.008,3.344,3.344,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,36.5,36,121,36,114,111,34,2276.55981,23.4375,7.8125,9.375,10.9375,12.890625,42,47,38,45,47,1600.011,1600.011,1600.011,3700.02539,14.2336378,9.097297,0,100.000687,52.1077843,4.140995,3.8059845,35,270,405.000031,540,28,24,0,6,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:33,100,100,100,100,100,0.928000033,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,36,113,111,32,2280.40552,14.0625,7.8125,7.8125,17.1875,11.71875,43,45,40,44,46,1600.011,3700.02539,3700.02539,3700.02539,14.125946,8.996997,0,100.000687,52.10356,4.14065933,3.80632019,36,270,405.000031,540,34,28,0,8,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:34,100,100,100,100,100,1,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,36.5,36,120,36,113,112,32,2284.264,10.9375,12.5,9.375,12.5,11.328125,45,46,44,45,46,3600.02515,3700.02563,3700.02563,3600.02515,14.1259909,8.988514,0,100.000694,52.1031761,4.140629,3.80635071,36,270,405.000031,540,41,31,0,8,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:35,100,100,100,100,100,0.968000054,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,36.5,36,121,36,114,111,34,2272.72729,21.875,7.8125,12.5,15.625,14.453125,44,46,38,43,46,1600.01086,3800.026,1600.01086,3700.02515,14.3508759,9.206088,0,100.000679,52.1029854,4.14061356,3.806366,35,270,405.000031,540,40,31,0,8,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:36,100,100,100,100,100,0.9760001,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,36.5,36,120,36,114,112,34,2288.1355,9.375,9.375,17.1875,14.0625,12.5,46,47,44,46,47,3700.02539,3600.025,1600.011,3700.02539,14.3154259,9.168955,0,100.000687,52.10241,4.140568,3.80641174,36,270,405.000031,540,35,26,0,8,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
09/25/2020 12:21:37,100,100,100,100,100,0.9760001,1.008,3.344,3.344,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,36.5,36.5,121,36,113,112,32,2276.55981,18.75,14.0625,9.375,9.375,12.890625,42,45,40,44,46,3700.02515,1600.01086,1600.01086,1600.01086,14.3671513,9.220183,0,100.000679,52.102314,4.14056,3.80641937,35,270,405.000031,540,36,27,0,7,33,2048,587.1758,1460.82422,28.6706924,36,18.544487
