,/lpc/nct6779d/control/0,/lpc/nct6779d/control/1,/lpc/nct6779d/control/2,/lpc/nct6779d/control/3,/lpc/nct6779d/control/4,/lpc/nct6779d/voltage/0,/lpc/nct6779d/voltage/1,/lpc/nct6779d/voltage/2,/lpc/nct6779d/voltage/3,/lpc/nct6779d/voltage/4,/lpc/nct6779d/voltage/6,/lpc/nct6779d/voltage/7,/lpc/nct6779d/voltage/8,/lpc/nct6779d/voltage/9,/lpc/nct6779d/voltage/10,/lpc/nct6779d/voltage/11,/lpc/nct6779d/voltage/12,/lpc/nct6779d/voltage/13,/lpc/nct6779d/voltage/14,/lpc/nct6779d/temperature/0,/lpc/nct6779d/temperature/1,/lpc/nct6779d/temperature/2,/lpc/nct6779d/temperature/3,/lpc/nct6779d/temperature/4,/lpc/nct6779d/temperature/5,/lpc/nct6779d/temperature/6,/lpc/nct6779d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
10/07/2020 22:22:59,100,100,100,100,100,0.968000054,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,118,40,112,109,25,2806.65283,18.75,17.1875,21.875,26.5625,21.09375,47,53,44,48,53,1600.01172,3600.02637,1600.01172,3700.027,16.6311665,11.328,0,100.000732,48.7604256,3.874981,4.0719986,38,270,405.000031,540,42,38,0,5,33,2048,598.6797,1449.32031,29.2324066,40,19.228035
10/07/2020 22:23:00,100,100,100,100,100,0.952,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,119,40,112,109,25,2795.031,17.1875,20.3125,12.5,15.625,16.40625,51,53,48,52,53,3700.02954,3600.02881,3600.02881,3600.02881,15.72295,10.4493275,0,100.000793,48.77631,3.87624359,4.070736,38,270,405.000031,540,45,40,0,7,33,2048,598.6797,1449.32031,29.2324066,40,19.228035
10/07/2020 22:23:01,100,100,100,100,100,0.984,1.008,3.328,3.344,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43.5,40.5,119,40,111,109,25,2806.65283,29.6875,10.9375,15.625,18.75,18.75,47,54,45,47,54,1600.01257,1600.01257,1600.01257,3700.029,15.925663,10.6170225,0,100.000786,48.7807274,3.87659454,4.070385,38,270,405.000031,540,45,40,0,7,33,2048,598.6797,1449.32031,29.2324066,40,19.228035
10/07/2020 22:23:02,100,100,100,100,100,0.944000065,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,119,40,112,109,26,2812.5,21.2121181,19.6969681,16.6666679,19.6969681,19.318182,46,52,47,49,52,3600.02734,3800.02881,3600.02734,3600.02734,16.1056023,10.8011885,0,100.000755,48.7710342,3.875824,4.07115555,38,270,405.000031,540,51,44,0,7,33,2048,598.3672,1449.63281,29.2171478,40,19.228035
10/07/2020 22:23:03,100,100,100,100,100,0.944000065,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,118,40,112,109,26,2812.5,22.5806465,27.4193535,14.5161266,9.677422,18.5483818,47,51,43,49,51,1600.01221,3600.02734,1600.01221,1600.01221,15.5570421,10.2843494,0,100.000763,48.7718,3.875885,4.07109451,38,270,405.000031,540,21,24,0,3,33,2048,598.3672,1449.63281,29.2171478,40,19.228035
10/07/2020 22:23:04,100,100,100,100,100,0.944000065,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,118,40,112,109,25,2818.37158,21.875,21.875,15.625,15.625,18.75,47,54,45,48,54,3600.027,1600.01208,3600.027,1600.01208,15.8046694,10.5049419,0,100.000755,48.77204,3.875904,4.07107544,38,270,405.000031,540,44,39,0,7,33,2048,598.3672,1449.63281,29.2171478,40,19.228035
10/07/2020 22:23:05,100,100,100,100,100,0.936000049,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,118,40,112,109,25,2812.5,21.875,14.0625,20.3125,20.3125,19.140625,53,54,53,53,54,3600.02856,3700.02954,3600.02856,3700.02954,16.5296116,11.2058468,0,100.000793,48.7764549,3.876255,4.07072449,38,270,405.000031,540,46,40,0,7,33,2048,598.3672,1449.63281,29.2171478,40,19.228035
10/07/2020 22:23:06,100,100,100,100,100,0.928000033,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,118,40,112,109,25,2818.37158,17.1875,20.3125,10.9375,12.5,15.234375,49,51,47,50,51,1600.01257,1600.01257,3600.02832,3600.02832,15.0538168,9.807288,0,100.000786,48.7776566,3.8763504,4.070629,38,270,405.000031,540,48,42,0,7,33,2048,598.3672,1449.63281,29.2171478,40,19.228035
10/07/2020 22:23:07,100,100,100,100,100,0.936000049,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,119,40,112,109,25,2795.031,17.1875,14.0625,10.9375,18.75,15.234375,52,53,51,52,53,1600.01208,3800.02881,3800.02881,3800.02881,16.28172,10.97468,0,100.000755,48.7784233,3.87641144,4.070568,38,270,405.000031,540,50,43,0,7,33,2048,598.3672,1449.63281,29.2171478,40,19.228035
10/07/2020 22:23:08,100,100,100,100,100,1.016,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,119,40,112,109,26,2806.65283,18.75,14.0625,9.375,20.3125,15.625,50,51,49,50,51,3600.02783,3600.02783,3600.02783,3600.02783,15.668272,10.3738852,0,100.000771,48.7783775,3.87640762,4.070572,38,270,405.000031,540,48,41,0,7,33,2048,598.3672,1449.63281,29.2171478,40,19.228035
10/07/2020 22:23:09,100,100,100,100,100,0.992000043,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,119,40,112,109,26,2806.65283,14.0625,10.9375,15.625,10.9375,12.890625,50,51,50,50,51,1600.01233,3700.02856,3700.02856,3800.0293,16.47566,11.16349,0,100.000771,48.7793846,3.87648773,4.070492,38,270,405.000031,540,45,39,0,7,33,2048,598.3672,1449.63281,29.2171478,40,19.228035
10/07/2020 22:23:10,100,100,100,100,100,1.016,1.008,3.328,3.328,1.04000008,0.744,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,119,40,112,109,25,2806.65283,14.0625,21.875,12.5,17.1875,16.40625,49,51,47,50,51,1600.01221,1600.01221,3700.02832,3800.029,16.2074547,10.89745,0,100.000763,48.7813034,3.87664032,4.070339,38,270,405.000031,540,51,44,0,7,33,2048,598.6172,1449.38281,29.2293549,40,19.228035
10/07/2020 22:23:11,100,100,100,100,100,1.04000008,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,118,40,112,109,26,2800.82983,14.0625,17.1875,10.9375,9.375,12.890625,46,51,43,49,51,3700.02832,3700.02832,3700.02832,1600.01233,16.3465214,11.0374813,0,100.000771,48.78188,3.876686,4.07029343,38,270,405.000031,540,48,41,0,7,33,2048,598.6172,1449.38281,29.2293549,40,19.228035
10/07/2020 22:23:12,100,100,100,100,100,1,1.008,3.328,3.328,1.04000008,0.744,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,119,40,112,109,25,2824.26782,18.75,10.9375,10.9375,14.0625,13.671875,47,53,45,50,53,3700.02832,1600.01221,3700.02832,1600.01221,16.1078815,10.7960253,0,100.000763,48.7826958,3.876751,4.07022858,38,270,405.000031,540,44,39,0,6,33,2048,598.6797,1449.32031,29.2324066,40,19.228035
10/07/2020 22:23:13,100,100,100,100,100,0.968000054,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,118,40,112,109,26,2818.37158,15.625,20.3125,15.625,17.1875,17.1875,47,51,45,50,51,1600.01257,1600.01257,1600.01257,3600.028,16.13459,10.8264751,0,100.000786,48.78332,3.87680054,4.070179,38,270,405.000031,540,46,40,0,7,33,2048,598.6172,1449.38281,29.2293549,40,19.228035
10/07/2020 22:23:14,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,118,40,112,109,25,2812.5,18.75,14.0625,12.5,10.9375,14.0625,46,51,44,50,51,1600.01257,3700.029,3600.02832,3800.02979,15.6543207,10.3549557,0,100.000786,48.78313,3.87678528,4.07019424,38,270,405.000031,540,46,40,0,7,33,2048,598.6172,1449.38281,29.2293549,40,19.228035
10/07/2020 22:23:15,100,100,100,100,100,1,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42,40.5,118,40,112,109,25,2818.37158,10.9375,17.1875,3.125,9.375,10.15625,47,49,48,48,49,1600.01221,1600.01221,3600.02734,3600.02734,15.5815878,10.2994308,0,100.000763,48.78332,3.87680054,4.070179,38,270,405.000031,540,46,40,0,7,33,2048,598.6172,1449.38281,29.2293549,40,19.228035
10/07/2020 22:23:16,100,100,100,100,100,0.8880001,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,119,40,112,109,25,2812.5,18.75,14.0625,14.0625,18.75,16.40625,46,52,45,49,52,1600.01233,1600.01233,3600.02783,1600.01233,16.1605358,10.86025,0,100.000771,48.79359,3.877617,4.06936264,38,270,405.000031,540,51,45,0,7,33,2048,598.6797,1449.32031,29.2324066,40,19.2280426
10/07/2020 22:23:17,100,100,100,100,100,0.984,1.008,3.344,3.344,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,118,40,112,109,26,2812.5,17.3913059,23.188406,18.8405819,30.434782,22.463768,49,53,44,51,53,1600.01233,3600.02759,3600.02759,1600.01233,17.415266,12.0705328,0,100.000771,48.79177,3.877472,4.0695076,38,270,405.000031,540,51,45,0,7,33,2048,599.4297,1448.57031,29.2690277,40,19.2280426
10/07/2020 22:23:18,100,100,100,100,100,1.072,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,119,40,112,109,25,2795.031,28.8135586,27.11864,20.3389816,22.0339,24.5762711,50,51,48,50,51,3700.02856,3700.02856,3700.02856,1600.01233,18.161562,12.9614582,0,100.000771,49.20905,3.910633,4.03634644,38,270,405.000031,540,14,19,0,2,33,2048,598.9297,1449.07031,29.2446136,40,19.2280426
10/07/2020 22:23:19,100,100,100,100,100,0.984,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,118,40,112,109,25,2800.82983,14.0625,12.5,21.875,17.1875,16.40625,49,51,49,51,51,3600.02734,3600.02734,3700.028,1600.01208,16.11427,10.8129206,0,100.000755,49.1877365,3.90893936,4.03804,38,270,405.000031,540,52,45,0,7,33,2048,598.9297,1449.07031,29.2446136,40,19.2280426
10/07/2020 22:23:20,100,100,100,100,100,0.9760001,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,118,40,112,109,26,2800.82983,7.8125,12.5,17.1875,10.9375,12.109375,46,52,44,49,52,3800.03,3600.02832,3700.029,3800.03,16.0179882,10.7043276,0,100.000786,49.1865845,3.90884781,4.03813171,38,270,405.000031,540,45,40,0,7,33,2048,598.9297,1449.07031,29.2446136,40,19.2280426
10/07/2020 22:23:21,100,100,100,100,100,0.9760001,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,45.5,40.5,118,40,112,109,26,2800.82983,37.5,42.1875,35.9375,37.5,38.28125,47,53,47,51,53,3600.02783,3600.02783,1600.01233,3700.02856,21.890234,16.4443073,0,100.000771,49.33131,3.92034912,4.0266304,38,270,405.000031,540,53,44,0,9,33,2048,551.6719,1496.32813,26.9371033,40,19.2280426
10/07/2020 22:23:22,100,100,100,100,100,0.992000043,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,45,40.5,118,40,112,109,25,2795.031,42.1875,39.0625,40.625,39.0625,40.234375,48,53,46,51,53,1600.01221,1600.01221,1600.01221,3600.02734,23.52253,18.0039673,0,100.000763,49.5644569,3.938877,4.00810242,38,270,405.000031,540,35,31,0,7,33,2048,571.4219,1476.57813,27.9014587,40,19.2280426
10/07/2020 22:23:23,100,100,100,100,100,1,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43.5,40.5,118,40,112,109,26,2806.65283,21.875,17.1875,21.875,18.75,19.921875,49,52,47,51,52,1600.01245,1600.01245,3700.02856,3700.02856,17.2915058,11.9212284,0,100.000778,49.6531639,3.94592667,4.001053,38,270,405.000031,540,29,26,0,7,33,2048,571.4219,1476.57813,27.9014587,40,19.2280426
10/07/2020 22:23:24,100,100,100,100,100,1,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43.5,40.5,119,40,111,109,26,2800.82983,34.375,18.75,17.1875,18.75,22.265625,50,51,48,50,51,3700.02856,1600.01233,1600.01233,3700.02856,17.488884,12.13619,0,100.000771,49.7099953,3.95044327,3.99653625,38,270,405.000031,540,29,26,0,7,33,2048,572.1719,1475.82813,27.93808,40,19.2280426
10/07/2020 22:23:25,100,100,100,100,100,1.09600008,1.008,3.328,3.328,1.03200006,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,47,40.5,118,40,112,109,26,2800.82983,43.75,50,56.25,59.375,52.34375,50,55,51,57,57,3600.02759,3600.02759,3600.02759,3600.02759,27.8133354,22.3131943,0,100.000763,50.32346,3.999195,3.94778442,38,270,405.000031,540,45,35,0,9,33,2048,601.8047,1446.19531,29.3849945,40,19.2280426
10/07/2020 22:23:26,100,100,100,100,100,1.008,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,44.5,40.5,119,40,112,109,25,2800.82983,26.5625,32.8125,29.6875,21.875,27.734375,51,53,48,52,53,1600.01245,1600.01245,3700.02881,3600.028,19.7462749,14.3270693,0,100.000778,50.39892,4.005192,3.94178772,38,270,405.000031,540,44,35,0,7,33,2048,611.2422,1436.75781,29.84581,40,19.2280426
10/07/2020 22:23:27,100,100,100,100,100,1.0480001,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,119,40,112,109,26,2806.65283,20.3125,20.3125,23.4375,17.1875,20.3125,47,51,46,49,51,1600.01221,3600.02759,3700.02832,1600.01221,16.4908752,11.2172251,0,100.000763,50.4408226,4.008522,3.93845749,38,270,405.000031,540,11,16,0,3,33,2048,611.2422,1436.75781,29.84581,40,19.2280426
10/07/2020 22:23:28,100,100,100,100,100,0.992000043,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43.5,40.5,118,40,112,109,25,2800.82983,26.5625,28.125,29.6875,20.3125,26.171875,49,52,43,48,52,1600.01233,3700.02856,3600.02783,3700.02856,18.0394955,12.66147,0,100.000771,50.3706932,4.00294876,3.94403076,38,270,405.000031,540,31,26,0,7,33,2048,584.6172,1463.38281,28.5457611,40,19.2280426
10/07/2020 22:23:29,100,100,100,100,100,1,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,40.5,118,40,112,109,26,2806.65283,20.3125,23.4375,20.3125,15.625,19.921875,51,52,44,50,51,1600.01233,3600.02783,3600.02783,3600.02783,18.24279,12.8446245,0,100.000771,50.35135,4.00141144,3.945568,38,270,405.000031,540,27,25,0,7,33,2048,568.3047,1479.69531,27.7492523,40,19.2280426
10/07/2020 22:23:30,100,100,100,100,100,0.896,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,42.5,40.5,118,40,112,109,25,2800.82983,10.9375,10.9375,21.875,14.0625,14.453125,50,51,50,49,52,1600.01221,1600.01221,3800.029,1600.01221,14.9628754,9.767668,0,100.000763,50.2487679,3.99325943,3.95372,38,270,405.000031,540,27,24,0,7,33,2048,566.3047,1481.69531,27.6515961,40,19.2280426
10/07/2020 22:23:31,100,100,100,100,100,1.0480001,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,44,40.5,118,40,112,109,25,2806.65283,18.75,20.3125,15.625,28.125,20.703125,51,53,49,52,53,1600.01245,3700.02856,3700.02856,3800.02954,18.761837,13.3499708,0,100.000778,50.22549,3.9914093,3.95557022,38,270,405.000031,540,52,39,0,9,33,2048,556.2422,1491.75781,27.1602631,40,19.2280426
10/07/2020 22:23:32,100,100,100,100,100,1,1.008,3.328,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,45.5,40.5,119,40,112,109,26,2800.82983,40.625,35.9375,35.9375,35.9375,37.109375,51,53,49,52,53,3700.02856,3700.02856,3600.02783,3600.02783,22.8913784,17.3422546,0,100.000771,50.17547,3.98743439,3.95954514,38,405.000031,405.000031,810.000061,67,50,0,10,33,2048,552.6172,1495.38281,26.9832611,40,19.2280426
10/07/2020 22:23:33,100,100,100,100,100,0.952,1.008,3.344,3.328,1.04000008,0.736000061,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,44,40.5,119,40,112,109,25,2800.82983,24.6153831,27.6923065,19.9999981,12.3076916,21.1538429,49,53,50,55,55,3600.02637,3600.02637,3600.02637,3700.027,19.791008,14.3747025,0,100.000732,50.1275673,3.98362732,3.9633522,38,405.000031,405.000031,810.000061,25,26,0,4,33,2048,552.6172,1495.38281,26.9832611,40,19.2280426
