,/lpc/nct6779d/control/0,/lpc/nct6779d/control/1,/lpc/nct6779d/control/2,/lpc/nct6779d/control/3,/lpc/nct6779d/control/4,/lpc/nct6779d/voltage/0,/lpc/nct6779d/voltage/1,/lpc/nct6779d/voltage/2,/lpc/nct6779d/voltage/3,/lpc/nct6779d/voltage/4,/lpc/nct6779d/voltage/6,/lpc/nct6779d/voltage/7,/lpc/nct6779d/voltage/8,/lpc/nct6779d/voltage/9,/lpc/nct6779d/voltage/10,/lpc/nct6779d/voltage/11,/lpc/nct6779d/voltage/12,/lpc/nct6779d/voltage/13,/lpc/nct6779d/voltage/14,/lpc/nct6779d/temperature/0,/lpc/nct6779d/temperature/1,/lpc/nct6779d/temperature/2,/lpc/nct6779d/temperature/3,/lpc/nct6779d/temperature/4,/lpc/nct6779d/temperature/5,/lpc/nct6779d/temperature/6,/lpc/nct6779d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
11/19/2020 15:58:59,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.03200006,0.816000044,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,39,36.5,121,36,113,111,34,2195.122,7.8125,10.9375,17.1875,15.625,12.890625,44,49,42,45,49,1600.01074,1600.01074,3800.02563,1600.01074,14.8839655,9.835185,0,100.000671,50.7801,4.03548431,3.91149521,37,901.451538,2505.58423,1802.90308,2,2,33,14,33,2048,584.6953,1463.30469,28.5495758,36,21.177597
11/19/2020 15:59:00,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38.5,36.5,121,36,113,111,32,2202.284,6.25,7.8125,12.5,12.5,9.765625,47,48,45,47,48,3700.02466,3600.02417,1600.01074,3700.02466,14.2898045,9.225963,0,100.000671,50.7737656,4.034981,3.91199875,37,901.451538,2505.58423,1802.90308,2,3,33,14,33,2048,584.6953,1463.30469,28.5495758,36,21.177597
11/19/2020 15:59:01,100,100,100,100,100,1.064,1.008,3.328,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,39,36.5,121,36,114,112,34,2202.284,10.9375,9.375,10.9375,9.375,10.15625,42,48,40,44,48,1600.01074,3600.02417,3700.025,3600.02417,13.980937,8.928882,0,100.000671,50.7744865,4.035038,3.91194153,37,901.451538,2505.58423,1802.90308,2,2,33,15,33,2048,595.3203,1452.67969,29.0683746,36,21.177597
11/19/2020 15:59:02,100,100,100,100,100,1.0480001,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38.5,36.5,121,36,114,111,32,2198.697,12.5,9.375,7.8125,9.375,9.765625,43,48,42,45,48,3700.02563,1600.011,3600.025,1600.011,12.9579849,7.90703249,0,100.000687,50.7740059,4.035,3.91197968,37,901.451538,2505.58423,1802.90308,1,2,33,14,33,2048,595.3203,1452.67969,29.0683746,36,21.177597
11/19/2020 15:59:03,100,100,100,100,100,0.992000043,1.008,3.328,3.328,1.04000008,0.816000044,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,40.5,36.5,121,36,113,111,32,2191.55835,35.9375,40.625,32.8125,35.9375,36.328125,47,48,44,47,48,1600.01074,3700.025,1600.01074,3700.025,21.98604,16.7274075,0,100.000671,51.0552025,4.05734634,3.88963318,37,901.451538,2505.58423,1802.90308,3,3,32,15,33,2048,598.3203,1449.67969,29.214859,36,21.177597
11/19/2020 15:59:04,100,100,100,100,100,0.896,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38.5,36.5,121,36,114,111,32,2198.697,6.25,6.25,14.0625,10.9375,9.375,46,47,46,46,47,3600.02466,1600.011,1600.011,3600.02466,13.6498327,8.599586,0,100.000687,51.0456,4.0565834,3.890396,37,901.451538,2505.58423,1802.90308,2,3,32,14,33,2048,598.3203,1449.67969,29.214859,36,21.177597
11/19/2020 15:59:05,100,100,100,100,100,1.016,1.008,3.328,3.31200027,1.03200006,0.816000044,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,41,36.5,120,36,113,111,34,2202.284,15.625,31.25,28.125,26.5625,25.390625,44,49,43,48,49,3600.02417,3600.02417,3700.025,3600.02417,19.1915321,14.0294714,0,100.000671,51.25719,4.07339859,3.873581,37,901.451538,2505.58423,1802.90308,2,3,32,15,33,2048,598.3203,1449.67969,29.214859,36,21.177597
11/19/2020 15:59:06,100,100,100,100,100,1.024,1.008,3.328,3.31200027,1.03200006,0.816000044,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,43,36.5,120,36,113,111,32,2195.122,40.625,46.875,37.5,40.625,41.40625,50,54,47,51,54,3600.02417,3600.02417,3600.02417,3600.02417,24.0621376,18.7515316,0,100.000671,52.33349,4.15893173,3.78804779,37,901.451538,2505.58423,1802.90308,4,3,32,15,33,2048,601.523438,1446.47656,29.3712616,36,21.177597
11/19/2020 15:59:07,100,100,100,100,100,0.880000055,1.008,3.328,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,41,36.5,120,36,113,111,34,2191.55835,15.625,31.25,29.6875,39.0625,28.90625,48,51,46,50,51,1600.011,3800.02612,3600.025,1600.011,20.5315342,15.2856579,0,100.000687,52.4174461,4.16560364,3.781376,37,901.451538,2505.58423,1802.90308,3,3,31,14,33,2048,617.402344,1430.59766,30.1465988,36,21.177597
11/19/2020 15:59:08,100,100,100,100,100,1.024,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,40,36.5,121,36,114,111,34,2198.697,20.3125,17.1875,20.3125,14.0625,17.96875,49,50,45,49,50,3600.02466,3700.02539,3700.02539,3700.02539,15.7462492,10.6272011,0,100.000687,52.2640343,4.153412,3.79356766,37,901.451538,2505.58423,1802.90308,3,3,31,14,33,2048,618.152344,1429.84766,30.18322,36,21.177597
11/19/2020 15:59:09,100,100,100,100,100,1.08,1.008,3.31200027,3.328,1.04000008,0.816000044,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,42,36.5,121,36,113,112,32,2202.284,39.0625,39.0625,32.8125,39.0625,37.5,46,51,45,48,51,3600.02417,3700.025,3600.02417,3700.025,22.594595,17.3392,0,100.000671,53.90781,4.28404236,3.66293716,37,731.612549,2505.58423,1463.2251,3,3,30,14,33,2048,645.898438,1402.10156,31.53801,36,21.177597
11/19/2020 15:59:10,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,36.5,120,36,113,111,32,2202.284,71.21213,74.242424,80.30303,78.78787,76.13636,47,54,47,51,54,3600.02466,3600.02466,1600.01086,3700.02515,33.7745819,28.1957169,0,100.000679,54.8894424,4.362053,3.58492661,38,731.612549,2505.58423,1463.2251,14,8,27,15,33,2048,693.3633,1354.63672,33.85563,36,21.177597
11/19/2020 15:59:11,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.04000008,0.816000044,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,43,36.5,121,36,113,112,32,2188.00659,41.9354858,48.3871,48.3871,43.5483856,45.56452,47,51,45,49,52,3600.02466,3700.02539,3600.02466,3600.02466,26.4720383,21.07232,0,100.000687,55.2150879,4.387932,3.5590477,37,731.612549,2505.58423,1463.2251,3,3,28,15,33,2048,694.9883,1353.01172,33.9349747,36,21.177597
11/19/2020 15:59:12,100,100,100,100,100,1.088,1.008,3.328,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,44.5,36.5,120,36,114,111,32,2195.122,54.6875,59.375,59.375,65.625,59.765625,49,54,47,50,54,3600.02417,3600.02417,3600.02417,1600.01074,28.52755,23.07726,0,100.000671,55.9047775,4.44274139,3.50423813,37,270,405.000031,540,38,34,30,24,33,2048,698.730469,1349.26953,34.1177,36,21.177597
11/19/2020 15:59:13,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,44.5,36.5,120,36,113,111,32,2205.88232,43.75,57.8125,51.5625,54.6875,51.953125,49,52,44,47,52,1600.01086,3600.02466,3600.02466,3600.02466,27.7942371,22.4162388,0,100.000679,56.23388,4.468895,3.47808456,36,270,405.000031,540,9,16,33,23,33,2048,699.230469,1348.76953,34.1421127,36,21.177597
11/19/2020 15:59:14,100,100,100,100,100,1.088,1.008,3.328,3.328,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,45,37,121,36,113,111,32,2198.697,28.125,40.625,39.0625,35.9375,35.9375,47,55,49,54,55,3600.02417,3600.02417,3600.02417,3600.02417,22.73044,17.5286865,0,100.000671,56.1734962,4.464096,3.48288345,36,231.428513,405.000031,462.857025,34,30,35,27,33,2048,694.980469,1353.01953,33.9345932,36,21.177597
11/19/2020 15:59:15,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,37,120,36,113,111,32,2205.88232,56.25,60.9375,51.5625,54.6875,55.859375,47,58,46,51,58,3600.02441,3600.02441,3600.02441,3600.02441,29.7399864,24.2737751,0,100.000679,56.6304245,4.500408,3.44657135,37,270,405.000031,540,31,29,35,27,33,2048,696.792969,1351.207,34.0230942,36,21.177597
11/19/2020 15:59:16,100,100,100,100,100,1.08,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,45.5,37,120,36,113,111,32,2195.122,50,46.875,43.75,48.4375,47.265625,46,51,45,48,51,1600.01086,3700.02515,1600.01086,3600.02466,27.3199635,21.8842583,0,100.000679,56.6074333,4.498581,3.44839859,36,270,405.000031,540,13,17,36,19,33,2048,687.042969,1360.957,33.54702,36,21.1773
11/19/2020 15:59:17,100,100,100,100,100,1.08,1.008,3.31200027,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,45.5,37,120,36,113,111,32,2195.122,48.4375,45.3125,45.3125,42.1875,45.3125,47,55,45,49,55,3600.02417,3600.02417,3600.02417,3600.02417,26.7286987,21.31447,0,100.000671,56.89016,4.5210495,3.42593,36,270,405.000031,540,62,54,37,26,33,2048,690.105469,1357.89453,33.6965561,36,21.1773
11/19/2020 15:59:18,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.816000044,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,37,120,36,113,111,32,2202.284,76.5625,75,78.125,71.875,75.390625,52,58,52,53,58,3600.02466,3600.02466,3600.02466,3600.02466,34.0831528,28.5308971,0,100.000687,57.419,4.563076,3.3839035,36,270,405.000031,540,9,17,36,23,33,2048,690.542969,1357.457,33.71792,36,21.1773
11/19/2020 15:59:19,100,100,100,100,100,1.072,1.008,3.31200027,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,45.5,37,121,36,114,111,34,2195.122,42.1875,46.875,46.875,42.1875,44.53125,52,57,49,52,55,3600.025,3600.025,3600.025,3600.025,24.6628246,19.2850342,0,100.000694,58.2212563,4.626831,3.32014847,36,270,405.000031,540,34,35,35,2,33,2048,689.917969,1358.082,33.6874,36,21.1773
11/19/2020 15:59:20,100,100,100,100,100,1.056,1.008,3.328,3.328,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,44,37,121,36,113,111,32,2188.00659,51.5625,51.5625,57.8125,56.25,54.296875,49,53,45,51,53,1600.01062,3700.02466,1600.01062,3600.024,26.31561,20.8843269,0,100.000664,58.1379242,4.62020874,3.32677078,36,270,405.000031,540,16,18,37,26,33,2048,688.667969,1359.332,33.6263657,36,21.1773
11/19/2020 15:59:21,100,100,100,100,100,1.016,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,43.5,37,121,36,113,111,34,2205.88232,28.125,42.1875,40.625,31.25,35.546875,49,55,48,51,54,3600.025,3600.025,3600.025,3600.025,21.6870384,16.4187946,0,100.000694,58.30103,4.633171,3.31380844,36,270,405.000031,540,9,16,38,23,33,2048,688.667969,1359.332,33.6263657,36,21.1773
11/19/2020 15:59:22,100,100,100,100,100,0.984,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,41.5,37,121,36,113,111,32,2195.122,17.1875,29.6875,17.1875,23.4375,21.875,44,49,42,48,49,1600.01074,1600.01074,1600.01074,3600.02417,17.954792,12.7631416,0,100.000671,58.2270622,4.62729263,3.319687,36,270,405.000031,540,8,16,38,22,33,2048,688.667969,1359.332,33.6263657,36,21.1773
11/19/2020 15:59:23,100,100,100,100,100,1.056,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,43,37,120,36,113,111,32,2202.284,34.375,37.5,37.5,40.625,37.5,51,54,48,52,54,3600.024,1600.01062,1600.01062,1600.01062,23.0602665,17.751646,0,100.000664,58.2938347,4.632599,3.31438065,36,270,405.000031,540,13,20,38,24,33,2048,683.355469,1364.64453,33.3669662,36,21.1773
11/19/2020 15:59:24,100,100,100,100,100,1.072,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,43,37.5,121,36,114,111,32,2202.284,28.125,28.125,25,26.5625,26.953125,46,51,46,48,51,1600.01123,3800.02686,3600.02539,3600.02539,19.2874947,14.0864382,0,100.0007,58.3736572,4.63894272,3.3080368,36,270,405.000031,540,9,16,39,24,33,2048,680.417969,1367.582,33.2235336,36,21.1773
11/19/2020 15:59:25,100,100,100,100,100,1.04000008,1.008,3.328,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,42.5,37.5,120,36,114,112,32,2198.697,23.4375,32.8125,35.9375,25,29.296875,45,54,44,49,55,1600.01062,3700.02466,3700.02466,3600.024,19.52065,14.3031731,0,100.000664,58.4459953,4.64469147,3.302288,36,270,405.000031,540,9,17,40,23,33,2048,675.667969,1372.332,32.9916,36,21.1773
11/19/2020 15:59:26,100,100,100,100,100,1.08,1.008,3.31200027,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46,37.5,120,36,113,111,34,2202.284,60.9375,65.625,59.375,62.5,62.109375,49,55,49,51,55,3600.02515,3600.02515,3600.02515,3600.02515,30.0496311,24.6600132,0,100.000694,58.7217178,4.666603,3.28037643,36,270,405.000031,540,9,16,39,24,33,2048,674.855469,1373.14453,32.9519272,36,21.1773
11/19/2020 15:59:27,100,100,100,100,100,1.08,1.008,3.31200027,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,37.5,121,36,113,111,32,2195.122,65.625,68.75,59.375,60.9375,63.671875,48,53,46,51,53,1600.01062,3600.024,1600.01062,1600.01062,31.3510933,25.8431873,0,100.000664,58.839756,4.67598343,3.270996,36,270,405.000031,540,9,16,38,19,33,2048,674.980469,1373.01953,32.95803,36,21.1773
11/19/2020 15:59:28,100,100,100,100,100,1.08,1.008,3.31200027,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,37.5,120,36,113,111,34,2188.00659,57.8125,62.5,62.5,56.25,59.765625,55,59,51,55,59,3600.024,3600.024,3600.024,3600.024,28.4577427,22.9909286,0,100.000664,59.5328064,4.73106,3.21591949,36,270,405.000031,540,5,12,35,5,33,2048,675.105469,1372.89453,32.9641342,36,21.1773
11/19/2020 15:59:29,100,100,100,100,100,1.08,1.008,3.31200027,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,37.5,121,36,113,111,32,2198.697,71.875,68.75,75,75,72.65625,54,57,52,55,57,3600.02441,3600.02441,3600.02441,3600.02441,32.678936,27.0381622,0,100.000679,59.7554855,4.74875641,3.198223,36,270,405.000031,540,20,25,33,24,33,2048,675.105469,1372.89453,32.9641342,36,21.1773
11/19/2020 15:59:30,100,100,100,100,100,1.064,1.008,3.344,3.328,1.04000008,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48.5,37.5,121,36,113,111,32,2195.122,81.25,92.1875,84.375,85.9375,85.9375,54,57,51,56,58,3600.02515,3600.02515,3600.02515,3600.02515,35.24503,29.61454,0,100.000694,59.2798843,4.71096039,3.23601913,36,270,405.000031,540,8,16,28,24,33,2048,675.105469,1372.89453,32.9641342,36,21.1773
11/19/2020 15:59:31,100,100,100,100,100,1.09600008,1.008,3.328,3.328,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,49,37.5,121,36,113,111,34,2188.00659,71.875,76.5625,76.5625,71.875,74.21875,49,55,49,51,56,3600.02441,1600.01086,1600.01086,3600.02441,32.12769,26.5557518,0,100.000679,59.81808,4.753731,3.19324875,36,270,405.000031,540,23,26,28,20,33,2048,677.480469,1370.51953,33.0801,36,21.1773
11/19/2020 15:59:32,100,100,100,100,100,0.984,1.008,3.31200027,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46,37.5,121,36,113,111,32,2198.697,31.25,40.625,43.75,31.25,36.71875,53,57,52,56,57,3600.02466,3600.02466,3600.02466,3600.02466,23.1583385,17.811161,0,100.000679,59.8860054,4.75912857,3.187851,36,270,405.000031,540,38,37,31,12,33,2048,677.917969,1370.082,33.1014633,36,21.1773
11/19/2020 15:59:33,100,100,100,100,100,1.072,1.008,3.31200027,3.31200027,1.03200006,0.808,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,49.5,38,120,36,113,112,34,2202.284,76.5625,76.5625,87.5,79.6875,80.078125,56,60,54,56,60,3600.02441,3600.02441,3600.02441,3600.02441,33.8813553,28.33364,0,100.000679,60.27722,4.79021835,3.15676117,36,270,405.000031,540,1,10,26,0,33,2048,677.917969,1370.082,33.1014633,36,21.1773
