,/lpc/nct6779d/control/0,/lpc/nct6779d/control/1,/lpc/nct6779d/control/2,/lpc/nct6779d/control/3,/lpc/nct6779d/control/4,/lpc/nct6779d/voltage/0,/lpc/nct6779d/voltage/1,/lpc/nct6779d/voltage/2,/lpc/nct6779d/voltage/3,/lpc/nct6779d/voltage/4,/lpc/nct6779d/voltage/6,/lpc/nct6779d/voltage/7,/lpc/nct6779d/voltage/8,/lpc/nct6779d/voltage/9,/lpc/nct6779d/voltage/10,/lpc/nct6779d/voltage/11,/lpc/nct6779d/voltage/12,/lpc/nct6779d/voltage/13,/lpc/nct6779d/voltage/14,/lpc/nct6779d/temperature/0,/lpc/nct6779d/temperature/1,/lpc/nct6779d/temperature/2,/lpc/nct6779d/temperature/3,/lpc/nct6779d/temperature/4,/lpc/nct6779d/temperature/5,/lpc/nct6779d/temperature/6,/lpc/nct6779d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
09/24/2020 13:41:09,100,100,100,100,100,1.088,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,40.5,121,37,114,111,32,2339.688,56.25,45.3125,45.3125,50,49.21875,53,57,52,52,57,3600.02734,1600.01208,3600.02734,3600.02734,27.867094,22.113039,0,100.000755,58.18981,4.62433243,3.322647,34,135,405.000031,270,44,38,42,8,33,2048,877.3789,1170.62109,42.8407669,37,18.4886169
09/24/2020 13:41:10,100,100,100,100,100,1.088,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,40.5,120,37,114,111,32,2343.75,53.125,50,48.4375,40.625,48.046875,54,57,52,55,58,3600.02246,3600.02246,3600.02246,3600.02246,29.4877834,23.668478,0,100.000626,58.2534142,4.629387,3.31759262,34,135,405.000031,270,45,38,42,10,33,2048,872.4414,1175.55859,42.599678,37,18.4886169
09/24/2020 13:41:11,100,100,100,100,100,1.072,1.008,3.328,3.31200027,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,40.5,120,37,113,111,32,2339.688,54.6875,54.6875,40.625,37.5,46.875,53,59,54,55,59,3600.027,3600.027,3600.027,3600.027,27.9377251,22.14505,0,100.000755,58.3244553,4.63503265,3.31194687,34,135,405.000031,270,54,44,42,9,33,2048,872.4414,1175.55859,42.599678,37,18.4886169
09/24/2020 13:41:12,100,100,100,100,100,1.03200006,1.008,3.344,3.31200027,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,40.5,121,37,113,111,32,2335.64014,54.6875,53.125,56.25,53.125,54.296875,53,58,52,55,57,3700.02637,3600.02563,3600.02563,3600.02563,28.8977413,23.1034584,0,100.00071,58.5319672,4.65152359,3.295456,34,135,405.000031,270,43,38,43,9,33,2048,872.4414,1175.55859,42.599678,37,18.4886169
09/24/2020 13:41:13,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,40.5,120,37,114,111,32,2339.688,51.5625,43.75,56.25,42.1875,48.4375,54,55,52,54,55,1600.011,3600.02466,3600.02466,1600.011,28.8213825,22.99431,0,100.000687,58.824398,4.67476273,3.2722168,35,135,405.000031,270,59,49,43,10,33,2048,872.4414,1175.55859,42.599678,37,18.4886169
09/24/2020 13:41:14,100,100,100,100,100,1.0480001,1.008,3.328,3.31200027,1.04000008,0.792000055,3.3920002,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,40.5,121,37,113,111,32,2343.75,53.125,46.875,51.5625,39.0625,47.65625,52,56,52,55,56,3600.02,3700.02051,3600.02,3600.02,26.9305344,21.1637173,0,100.000557,59.1333351,4.699314,3.24766541,34,135,405.000031,270,51,42,43,10,33,2048,872.4414,1175.55859,42.599678,37,18.4886169
09/24/2020 13:41:15,100,100,100,100,100,1.08,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,40.5,121,37,113,111,32,2343.75,56.25,65.625,48.4375,59.375,57.421875,55,59,54,56,59,3600.029,3600.029,1600.013,1600.013,29.7276554,23.8803825,0,100.000809,59.1586342,4.70132446,3.245655,34,135,405.000031,270,35,34,43,8,33,2048,872.4414,1175.55859,42.599678,37,18.4886169
09/24/2020 13:41:16,100,100,100,100,100,1.08,1,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48.5,40.5,120,37,113,111,32,2343.75,56.25,56.25,53.125,56.25,55.46875,54,58,54,56,58,3600.02515,3600.02515,3600.02515,3600.02515,30.88603,25.01753,0,100.0007,59.1600266,4.701435,3.24554443,34,135,405.000031,270,53,48,43,9,33,2048,872.4414,1175.55859,42.599678,37,18.4886169
09/24/2020 13:41:17,100,100,100,100,100,1.088,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,40.5,121,37,114,111,32,2339.688,59.375,53.125,45.3125,56.25,53.515625,52,57,53,56,58,3600.02466,3600.02466,1600.011,3600.02466,30.3593,24.4699821,0,100.000687,59.43061,4.72293854,3.224041,34,135,405.000031,270,69,54,43,11,33,2048,872.8164,1175.18359,42.61799,37,18.4886169
09/24/2020 13:41:18,100,100,100,100,100,1.03200006,1.008,3.328,3.31200027,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48.5,40.5,120,37,114,111,32,2339.688,54.6875,67.1875,43.75,46.875,53.125,52,57,53,54,57,3600.02417,3700.025,3600.02417,3600.02417,29.5493813,23.7313023,0,100.000671,59.6042824,4.73674,3.21023941,34,135,405.000031,270,44,37,43,9,33,2048,872.8164,1175.18359,42.61799,37,18.4886169
09/24/2020 13:41:19,100,100,100,100,100,1.056,1.008,3.328,3.31200027,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,49,40.5,120,37,113,111,34,2343.75,64.0625,68.75,42.1875,53.125,57.03125,52,58,52,55,58,3600.02441,3600.02441,3600.02441,3600.02441,31.07613,25.19097,0,100.000679,59.7106552,4.74519348,3.201786,35,901.451538,2505.58423,1802.90308,10,6,40,4,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:20,100,100,100,100,100,1.056,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,40.5,121,37,113,112,32,2343.75,48.4375,51.5625,54.6875,46.875,50.390625,52,58,51,54,58,3600.025,3600.025,1600.01111,3700.02563,28.7848167,22.9801826,0,100.000694,59.91495,4.761429,3.18555069,35,901.451538,2505.58423,1802.90308,12,7,36,4,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:21,100,100,100,100,100,1.056,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48.5,40.5,120,37,113,111,32,2347.82617,67.1875,54.6875,48.4375,62.5,58.203125,53,59,53,57,59,3600.025,3600.025,3600.025,3600.025,30.2819023,24.4739857,0,100.000687,60.1408463,4.779381,3.16759872,35,901.451538,2505.58423,1802.90308,9,6,34,4,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:22,100,100,100,100,100,1.03200006,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,50,41,120,37,113,111,32,2339.688,62.5,73.4375,48.4375,53.125,59.375,53,59,54,58,59,3600.02466,3600.02466,3600.02466,3600.02466,31.784935,25.9502983,0,100.000687,60.2969,4.79178238,3.15519714,35,901.451538,2505.58423,1802.90308,11,7,33,5,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:23,100,100,100,100,100,1.03200006,1.008,3.328,3.328,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,41,121,37,114,111,32,2335.64014,39.0625,42.1875,42.1875,45.3125,42.1875,51,56,50,55,56,3600.02539,3600.02539,3600.02539,3600.02539,26.5721283,20.8149738,0,100.00071,60.2848053,4.790821,3.15615845,36,901.451538,2505.58423,1802.90308,11,7,32,5,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:24,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,120,37,113,111,32,2339.688,42.1875,29.6875,26.5625,45.3125,35.9375,53,57,50,52,57,3600.02417,3600.02417,3600.02417,3600.02417,24.53555,18.8483543,0,100.000671,60.28197,4.790596,3.15638351,36,901.451538,2505.58423,1802.90308,11,7,32,5,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:25,100,100,100,100,100,1.064,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,46.5,41,121,37,113,111,32,2339.688,28.125,32.8125,23.4375,35.9375,30.078125,51,57,51,54,57,3600.02515,3600.02515,3600.02515,3600.02515,23.55748,17.91751,0,100.000694,60.2367554,4.78700256,3.159977,36,901.451538,2505.58423,1802.90308,10,6,33,5,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:26,100,100,100,100,100,1.0480001,1.008,3.328,3.31200027,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46,41,120,37,113,111,32,2335.64014,42.1875,25,35.9375,34.375,34.375,52,55,49,54,57,3600.02417,3600.02417,3600.02417,3600.02417,24.2274513,18.5878086,0,100.000671,60.23642,4.786976,3.16000366,36,901.451538,2505.58423,1802.90308,9,6,33,4,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:27,100,100,100,100,100,0.984,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46,41,120,37,113,111,34,2343.75,40.625,35.9375,25,28.125,32.421875,50,54,52,51,54,3700.026,3600.02515,3600.02515,3600.02515,23.8342056,18.1665878,0,100.0007,60.223362,4.78593826,3.16104126,36,901.451538,2505.58423,1802.90308,12,7,33,5,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:28,100,100,100,100,100,1.064,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,120,37,113,111,32,2343.75,37.5,37.5,25,31.25,32.8125,53,55,51,53,56,3600.023,3800.02417,3600.023,3600.023,23.6523056,17.9779644,0,100.000641,60.2312355,4.786564,3.16041565,36,901.451538,2505.58423,1802.90308,11,6,33,5,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:29,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,121,37,113,111,32,2339.688,42.1875,51.5625,40.625,45.3125,44.921875,52,56,52,53,56,3600.02661,3600.02661,3600.02661,3600.02661,25.7739258,20.0203648,0,100.00074,60.2477455,4.787876,3.15910339,36,901.451538,2505.58423,1802.90308,10,6,33,5,33,2048,878.5664,1169.43359,42.89875,37,18.4886169
09/24/2020 13:41:30,100,100,100,100,100,1.08,1.008,3.31200027,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48.5,41,121,37,113,111,32,2343.75,56.25,50,43.75,51.5625,50.390625,55,57,52,56,57,3600.02515,3600.02515,3600.02515,1600.01111,28.7217064,22.8738079,0,100.000694,60.22797,4.78630447,3.160675,36,901.451538,2505.58423,1802.90308,14,8,33,5,33,2048,879.8164,1168.18359,42.9597855,37,18.4886169
09/24/2020 13:41:31,100,100,100,100,100,1.0480001,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,41,120,37,113,111,32,2339.688,53.125,42.1875,39.0625,48.4375,45.703125,51,55,52,53,55,1600.011,3600.02466,3600.02466,1600.011,26.2468376,20.4966984,0,100.000687,60.22269,4.785885,3.16109467,36,901.451538,2505.58423,1802.90308,13,8,33,5,33,2048,896.8164,1151.18359,43.7898636,37,18.4886169
09/24/2020 13:41:32,100,100,100,100,100,1.064,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,120,37,114,111,32,2351.91626,39.0625,43.75,39.0625,46.875,42.1875,54,57,53,55,56,3600.02319,3600.02319,1600.01038,3600.02319,26.545105,20.7398014,0,100.000648,60.22077,4.78573227,3.16124725,36,901.451538,2505.58423,1802.90308,27,16,33,8,33,2048,880.5664,1167.43359,42.9964066,37,18.4886169
09/24/2020 13:41:33,100,100,100,100,100,0.9760001,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,41,120,37,113,111,34,2347.82617,45.3125,31.25,34.375,34.375,36.328125,52,56,50,52,56,3600.026,3600.026,1600.01147,1600.01147,25.2189865,19.4703178,0,100.000717,60.2262421,4.786167,3.16081238,36,901.451538,2505.58423,1802.90308,12,7,33,5,33,2048,880.0664,1167.93359,42.9719925,37,18.4886169
09/24/2020 13:41:34,100,100,100,100,100,1.064,1.008,3.328,3.31200027,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,41,121,37,113,111,32,2343.75,31.25,43.75,42.1875,46.875,41.015625,53,58,53,54,57,3600.025,3600.025,3600.025,3600.025,25.37713,19.6365089,0,100.000694,60.2324333,4.78665924,3.16032028,36,901.451538,2505.58423,1802.90308,16,10,33,5,33,2048,880.0664,1167.93359,42.9719925,37,18.4886169
09/24/2020 13:41:35,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,120,37,114,111,32,2343.75,40.625,26.5625,32.8125,34.375,33.59375,53,58,51,53,58,3600.02466,3600.02466,3600.02466,3600.02466,24.4850273,18.7905121,0,100.000687,60.24146,4.7873764,3.159603,36,901.451538,2505.58423,1802.90308,12,8,33,5,33,2048,880.0664,1167.93359,42.9719925,37,18.4886169
09/24/2020 13:41:36,100,100,100,100,100,1.008,1.008,3.328,3.328,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,41,121,37,113,111,32,2343.75,37.5,37.5,43.75,32.8125,37.890625,54,58,51,53,58,3600.02246,3700.02319,3600.02246,3600.02246,25.1734123,19.4470234,0,100.000626,60.23887,4.78717041,3.159809,36,901.451538,2505.58423,1802.90308,10,6,33,5,33,2048,880.0664,1167.93359,42.9719925,37,18.4882278
09/24/2020 13:41:37,100,100,100,100,100,1.056,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,41,120,37,113,111,32,2347.82617,39.0625,35.9375,40.625,39.0625,38.671875,54,56,50,55,56,3600.02661,3600.02661,3600.02661,3600.02661,26.6425133,20.8686466,0,100.000732,60.15352,4.780388,3.16659164,36,901.451538,2505.58423,1802.90308,12,7,33,5,33,2048,880.3164,1167.68359,42.9842,37,18.4882278
09/24/2020 13:41:38,100,100,100,100,100,1.0480001,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,120,37,113,112,32,2347.82617,45.3125,40.625,29.6875,34.375,37.5,51,57,50,54,57,3600.026,3600.026,3600.026,3600.026,25.4983883,19.77945,0,100.000717,60.2122269,4.78505325,3.16192627,36,901.451538,2505.58423,1802.90308,11,6,33,5,33,2048,880.3164,1167.68359,42.9842,37,18.4882278
09/24/2020 13:41:39,100,100,100,100,100,1.016,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,41,121,37,113,111,34,2347.82617,45.3125,39.0625,40.625,42.1875,41.796875,52,56,50,53,56,1600.01074,3700.025,3600.02417,3600.02417,25.2617626,19.5241737,0,100.000671,60.157505,4.7807045,3.166275,36,901.451538,2505.58423,1802.90308,15,9,33,5,33,2048,880.3164,1167.68359,42.9842,37,18.4882278
09/24/2020 13:41:40,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.792000055,3.3920002,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,120,37,113,111,34,2343.75,43.75,45.3125,37.5,35.9375,40.625,53,57,52,55,58,3600.025,3600.025,3600.025,3600.025,25.29713,19.56242,0,100.000687,60.1963844,4.7837944,3.16318512,36,901.451538,2505.58423,1802.90308,15,8,33,5,33,2048,880.5664,1167.43359,42.9964066,37,18.4882278
09/24/2020 13:41:41,100,100,100,100,100,1.088,1.008,3.328,3.328,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,41,120,37,113,111,32,2343.75,48.4375,39.0625,43.75,50,45.3125,51,56,50,53,56,1600.01111,3600.025,3600.025,3600.025,27.1021233,21.32668,0,100.000694,60.2081,4.784725,3.16225433,36,901.451538,2505.58423,1802.90308,14,8,33,5,33,2048,880.8789,1167.12109,43.0116653,37,18.4882278
09/24/2020 13:41:42,100,100,100,100,100,1.016,1.008,3.328,3.31200027,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47,41,120,37,113,111,32,2343.75,43.75,29.6875,26.5625,39.0625,34.765625,52,55,51,54,55,3600.02515,3700.026,3600.02515,3600.02515,26.1810589,20.4249763,0,100.000694,60.2609,4.78892136,3.15805817,36,901.451538,2505.58423,1802.90308,11,6,33,5,33,2048,879.1914,1168.80859,42.9292679,37,18.4882278
09/24/2020 13:41:43,100,100,100,100,100,1.0480001,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,121,37,114,111,32,2343.75,54.6875,46.875,37.5,48.4375,46.875,51,56,51,54,56,3600.02441,3600.02441,3600.02441,3600.02441,26.8585072,21.0550385,0,100.000679,60.1781464,4.782345,3.1646347,36,901.451538,2505.58423,1802.90308,11,7,33,5,33,2048,879.1914,1168.80859,42.9292679,37,18.4882278
09/24/2020 13:41:44,100,100,100,100,100,0.984,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,47,41,120,37,113,111,32,2347.82617,48.4375,48.4375,34.375,46.875,44.53125,53,55,52,54,55,3600.025,3600.025,1600.01111,3600.025,27.522501,21.7166634,0,100.000694,60.1683,4.781563,3.16541672,37,901.451538,2505.58423,1802.90308,26,17,32,4,33,2048,879.8789,1168.12109,42.9628372,37,18.4882278
09/24/2020 13:41:45,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,41,120,37,113,111,32,2347.82617,53.125,46.875,35.9375,46.875,45.703125,52,56,51,54,56,3600.02466,3600.02466,3600.02466,3600.02466,27.4218044,21.60631,0,100.000687,60.1923027,4.78347,3.16350937,36,901.451538,2505.58423,1802.90308,20,12,33,6,33,2048,880.8164,1167.18359,43.0086136,37,18.4882278
09/24/2020 13:41:46,100,100,100,100,100,1.056,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,121,37,113,111,32,2347.82617,54.6875,48.4375,40.625,48.4375,48.046875,51,56,51,53,56,1600.011,1600.011,3600.02466,3600.02466,27.3075714,21.47419,0,100.000687,60.19149,4.7834053,3.16357422,36,901.451538,2505.58423,1802.90308,21,14,33,4,33,2048,880.9414,1167.05859,43.0147171,37,18.4882278
09/24/2020 13:41:47,100,100,100,100,100,1.008,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,41,121,37,113,111,32,2347.82617,48.4375,53.125,50,59.375,52.734375,54,57,52,54,57,3600.02417,3600.02417,3600.02417,3600.02417,29.7306976,23.8643,0,100.000671,60.2135239,4.78515625,3.16182327,36,901.451538,2505.58423,1802.90308,17,9,33,6,33,2048,880.5664,1167.43359,42.9964066,37,18.4882278
09/24/2020 13:41:48,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,41,120,37,113,111,32,2347.82617,45.3125,45.3125,37.5,54.6875,45.703125,53,58,54,55,57,3700.026,3600.02515,3600.02515,3600.02515,27.772274,21.9466515,0,100.0007,60.2431374,4.78751,3.1594696,36,901.451538,2505.58423,1802.90308,13,8,32,5,33,2048,880.5664,1167.43359,42.9964066,37,18.4882278
09/24/2020 13:41:49,100,100,100,100,100,1.056,1.008,3.328,3.328,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46,41,121,37,113,111,32,2347.82617,42.1875,32.8125,26.5625,37.5,34.765625,52,56,50,54,56,3600.02515,3600.02515,1600.01111,3600.02515,24.5158253,18.78732,0,100.000694,60.2176971,4.785488,3.16149139,37,901.451538,2505.58423,1802.90308,12,8,32,5,33,2048,880.5664,1167.43359,42.9964066,37,18.4882278
09/24/2020 13:41:50,100,100,100,100,100,1.08,1.008,3.31200027,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,41,120,37,113,111,32,2351.91626,60.9375,54.6875,53.125,53.125,55.46875,57,60,56,58,60,3600.02368,3600.02368,3600.02368,3600.02368,28.6723747,22.7705631,0,100.000664,60.1572647,4.78068542,3.166294,37,901.451538,2505.58423,1802.90308,20,11,32,6,33,2048,880.1914,1167.80859,42.978096,37,18.4882278
09/24/2020 13:41:51,100,100,100,100,100,1,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,41,120,37,113,111,32,2347.82617,45.3125,34.375,45.3125,43.75,42.1875,51,55,51,53,55,3600.02563,3600.02563,1600.01147,3600.02563,27.1784916,21.3071022,0,100.000717,60.0872765,4.7751236,3.171856,36,901.451538,2505.58423,1802.90308,16,9,32,6,33,2048,880.1914,1167.80859,42.978096,37,18.4882278
09/24/2020 13:41:52,100,100,100,100,100,1.04000008,1.008,3.328,3.328,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,41,121,37,113,111,32,2351.91626,59.375,51.5625,40.625,50,50.390625,54,58,53,54,58,3700.02271,3600.022,3600.022,3700.02271,26.2767677,20.5465584,0,100.00061,60.07302,4.77399063,3.172989,37,901.451538,2505.58423,1802.90308,15,9,32,6,33,2048,880.1914,1167.80859,42.978096,37,18.4882278
09/24/2020 13:41:53,100,100,100,100,100,1.072,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,120,37,114,111,32,2339.688,42.1875,43.75,39.0625,26.5625,37.890625,53,55,51,53,55,3600.02759,3600.02759,3600.02759,3600.02759,24.7626457,18.9859333,0,100.000763,60.0291977,4.770508,3.17647171,37,901.451538,2505.58423,1802.90308,18,10,32,7,33,2048,880.1914,1167.80859,42.978096,37,18.4882278
09/24/2020 13:41:54,100,100,100,100,100,1.056,1.008,3.328,3.328,1.04000008,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,46.5,41,121,37,114,111,32,2343.75,39.0625,51.5625,35.9375,34.375,40.234375,51,57,50,54,56,3700.02515,3600.02441,3600.02441,3600.02441,24.9247017,19.1712723,0,100.000679,60.03001,4.77057266,3.17640686,36,405.000031,405.000031,810.000061,65,63,36,12,33,2048,880.1914,1167.80859,42.978096,37,18.4882278
09/24/2020 13:41:55,100,100,100,100,100,1.08,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,48,41,121,37,113,111,32,2351.91626,43.75,42.1875,40.625,35.9375,40.625,52,57,53,54,57,3600.02539,3600.02539,3600.02539,3600.02539,26.4743633,20.6628742,0,100.0007,60.2019043,4.784233,3.16274643,36,405.000031,405.000031,810.000061,65,60,39,16,33,2048,880.3164,1167.68359,42.9842,37,18.4882278
09/24/2020 13:41:56,100,100,100,100,100,0.9760001,1.008,3.328,3.31200027,1.03200006,0.792000055,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,47.5,41,120,37,113,112,32,2339.688,57.8125,56.25,34.375,43.75,48.046875,54,57,50,52,57,3600.02417,3600.02417,3800.02563,3600.02417,28.1351814,22.2196789,0,100.000671,60.21693,4.785427,3.16155243,36,731.612549,2505.58423,1463.2251,19,9,39,8,33,2048,880.3164,1167.68359,42.9842,37,18.4882278
