,/lpc/nct6779d/control/0,/lpc/nct6779d/control/1,/lpc/nct6779d/control/2,/lpc/nct6779d/control/3,/lpc/nct6779d/control/4,/lpc/nct6779d/voltage/0,/lpc/nct6779d/voltage/1,/lpc/nct6779d/voltage/2,/lpc/nct6779d/voltage/3,/lpc/nct6779d/voltage/4,/lpc/nct6779d/voltage/6,/lpc/nct6779d/voltage/7,/lpc/nct6779d/voltage/8,/lpc/nct6779d/voltage/9,/lpc/nct6779d/voltage/10,/lpc/nct6779d/voltage/11,/lpc/nct6779d/voltage/12,/lpc/nct6779d/voltage/13,/lpc/nct6779d/voltage/14,/lpc/nct6779d/temperature/0,/lpc/nct6779d/temperature/1,/lpc/nct6779d/temperature/2,/lpc/nct6779d/temperature/3,/lpc/nct6779d/temperature/4,/lpc/nct6779d/temperature/5,/lpc/nct6779d/temperature/6,/lpc/nct6779d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
11/16/2020 21:57:32,100,100,100,100,100,0.936000049,1.008,3.328,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.128,46.5,41,119,39,112,110,27,2481.61768,20.3125,34.375,26.5625,23.4375,26.171875,53,56,54,55,56,3600.02441,3600.02441,3600.02441,3600.02441,18.14763,13.0056486,0,100.000679,67.29831,5.34818268,2.59879684,39,731.612549,2505.58423,1463.2251,0,2,0,0,33,2048,735.4258,1312.57422,35.909462,39,20.0619278
11/16/2020 21:57:33,100,100,100,100,100,1.072,1.008,3.328,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.120000005,48,41,119,39,112,110,27,2481.61768,31.25,40.625,37.5,39.0625,37.109375,50,62,48,53,62,3700.02563,3700.02563,3700.02563,3700.02563,23.5601845,18.2828979,0,100.000687,67.41432,5.357403,2.58957672,39,731.612549,2505.58423,1463.2251,0,2,0,0,33,2048,734.7383,1313.26172,35.8758926,39,20.0619278
11/16/2020 21:57:34,100,100,100,100,100,0.9760001,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,46.5,41,119,39,112,110,27,2481.61768,17.1875,31.25,20.3125,18.75,21.875,54,55,53,54,55,3600.024,3600.024,3600.024,3600.024,18.4496326,13.31026,0,100.000664,67.46199,5.361191,2.58578873,39,731.612549,2505.58423,1463.2251,0,2,0,0,33,2048,732.2383,1315.76172,35.7538223,39,20.0619278
11/16/2020 21:57:35,100,100,100,100,100,1.0480001,1.008,3.328,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,45.5,41,119,39,112,110,27,2481.61768,21.875,31.25,15.625,29.6875,24.609375,51,53,50,52,53,3800.02515,3800.02515,1600.0105,1600.0105,17.2924137,12.1604233,0,100.000656,67.55751,5.368782,2.57819748,39,731.612549,2505.58423,1463.2251,1,2,0,0,33,2048,732.2383,1315.76172,35.7538223,39,20.0619278
11/16/2020 21:57:36,100,100,100,100,100,0.880000055,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.128,43.5,41,120,39,112,110,27,2490.775,4.6875,14.0625,7.8125,14.0625,10.15625,47,53,46,50,53,3600.02563,1600.01135,1600.01135,3600.02563,12.8794031,7.82176065,0,100.00071,67.51609,5.36549,2.58148956,39,731.612549,2505.58423,1463.2251,0,2,0,0,33,2048,732.2383,1315.76172,35.7538223,39,20.0619278
11/16/2020 21:57:37,100,100,100,100,100,0.91200006,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,44,41,119,39,112,110,27,2486.18774,10.9375,18.75,21.875,12.5,16.015625,47,52,47,50,52,3600.02466,3700.02539,3800.02612,3800.02612,15.1254148,10.0479469,0,100.000687,67.4684753,5.361706,2.58527374,39,731.612549,2505.58423,1463.2251,0,2,0,0,33,2048,732.2383,1315.76172,35.7538223,39,20.0619278
11/16/2020 21:57:38,100,100,100,100,100,0.8880001,1.008,3.344,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,45,41,120,39,112,110,27,2486.18774,12.5,15.625,21.875,12.5,15.625,50,52,45,53,53,3700.02466,1600.01062,1600.01062,3700.02466,15.1729269,10.1218739,0,100.000664,67.48494,5.363014,2.5839653,39,731.612549,2505.58423,1463.2251,0,2,0,0,33,2048,732.2383,1315.76172,35.7538223,39,20.0619278
11/16/2020 21:57:39,100,100,100,100,100,1.072,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,45,41,119,39,112,110,27,2490.775,18.75,20.3125,21.875,28.125,22.265625,52,57,51,55,57,3600.02441,3600.02441,3600.02441,3600.02441,16.6456928,11.5333652,0,100.000679,68.610054,5.452427,2.49455261,39,731.612549,2505.58423,1463.2251,0,2,0,0,33,2048,732.2383,1315.76172,35.7538223,39,20.0619278
11/16/2020 21:57:40,100,100,100,100,100,1.064,1.008,3.328,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.120000005,47,41,119,39,112,110,27,2486.18774,26.5625,37.5,34.375,26.5625,31.25,54,59,54,56,59,3600.02344,3600.02344,3600.02344,3600.02344,22.4223061,17.2433567,0,100.000648,68.55941,5.4484024,2.498577,38,180.000015,405.000031,360.000031,0,10,0,0,33,2048,725.9258,1322.07422,35.4455948,39,20.0619278
11/16/2020 21:57:41,100,100,100,100,100,1.08,1.008,3.328,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.128,49.5,41,119,39,112,110,29,2486.18774,42.1875,62.5,32.8125,31.25,42.1875,53,58,48,52,58,3600.025,3600.025,3600.025,3700.02563,25.55198,20.31307,0,100.000687,68.50704,5.44424057,2.502739,38,180.000015,405.000031,360.000031,0,10,0,0,33,2048,727.1133,1320.88672,35.50358,39,20.0619278
11/16/2020 21:57:42,100,100,100,100,100,0.872000039,1.008,3.328,3.31200027,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.128,49,41,119,39,112,110,27,2490.775,39.0625,45.3125,46.875,34.375,41.40625,52,55,50,54,55,3600.02563,3700.02637,3700.02637,3700.02637,25.0152073,19.7687416,0,100.00071,68.4981155,5.443531,2.50344849,38,180.000015,405.000031,360.000031,3,12,0,0,33,2048,727.1758,1320.82422,35.50663,39,20.0619278
11/16/2020 21:57:43,100,100,100,100,100,1.056,1.008,3.328,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,48,41,119,39,112,110,29,2495.379,26.5625,29.6875,29.6875,25,27.734375,53,55,50,54,55,3700.02515,3700.02515,3700.02515,1600.01086,19.0883331,13.9209833,0,100.000679,68.3618851,5.432705,2.5142746,38,135,405.000031,270,4,12,0,0,33,2048,728.3633,1319.63672,35.5646133,39,20.0619278
11/16/2020 21:57:44,100,100,100,100,100,0.9760001,1.008,3.344,3.31200027,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.128,44,41,119,39,112,110,27,2495.379,9.375,12.5,4.6875,7.8125,8.59375,51,53,48,51,53,3700.02539,3800.026,3700.02539,1600.011,12.920927,7.855231,0,100.000687,68.27524,5.4258194,2.52116013,38,135,405.000031,270,0,10,0,0,33,2048,728.3633,1319.63672,35.5646133,39,20.0619278
11/16/2020 21:57:45,100,100,100,100,100,1.056,1.008,3.344,3.344,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.128,46.5,41,119,39,112,110,27,2490.775,18.75,37.5,31.25,32.8125,30.078125,48,59,49,51,58,3700.02515,3700.02515,3700.02515,3700.02515,19.2588234,14.0800934,0,100.000679,68.24101,5.42309952,2.52388,38,135,405.000031,270,4,10,0,0,33,2048,728.3633,1319.63672,35.5646133,39,20.0619278
11/16/2020 21:57:46,100,100,100,100,100,0.91200006,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,44,41,119,39,112,110,27,2495.379,17.1875,25,21.875,18.75,20.703125,50,56,50,54,56,3600.02441,3600.02441,3600.02441,3600.02441,16.7868271,11.6507845,0,100.000679,68.09212,5.41126633,2.5357132,38,135,405.000031,270,6,11,0,0,33,2048,728.3633,1319.63672,35.5646133,39,20.0619278
11/16/2020 21:57:47,100,100,100,100,100,0.952,1.008,3.328,3.31200027,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,44.5,41,119,39,112,110,29,2490.775,25,34.375,29.6875,28.125,29.296875,49,56,47,52,56,3600.02417,3600.02417,3700.025,3700.025,19.78273,14.5508118,0,100.000671,68.2116852,5.42076874,2.52621078,38,135,405.000031,270,0,10,0,0,33,2048,733.6133,1314.38672,35.82096,39,20.0619278
11/16/2020 21:57:48,100,100,100,100,100,0.92,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,43.5,41,119,39,112,110,29,2490.775,15.625,14.0625,7.8125,28.125,16.40625,52,53,51,52,52,3600.025,3700.02563,3800.02637,3800.02637,14.4922762,9.428633,0,100.000694,68.21879,5.42133331,2.52564621,38,135,405.000031,270,6,13,0,0,33,2048,733.7383,1314.26172,35.8270645,39,20.0619278
11/16/2020 21:57:49,100,100,100,100,100,1.04000008,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.128,45,41,119,39,112,110,27,2495.379,20.3125,14.0625,7.8125,14.0625,14.0625,49,55,45,50,54,3700.02515,3600.02441,3700.02515,3700.02515,15.0909367,9.969141,0,100.000679,68.18097,5.41832733,2.52865219,38,135,405.000031,270,41,34,0,5,33,2048,735.0508,1312.94922,35.89115,39,20.2485352
11/16/2020 21:57:50,100,100,100,100,100,1.072,1.008,3.31200027,3.31200027,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,46.5,41,119,39,112,110,27,2500,31.25,31.25,31.25,29.6875,30.859375,52,54,50,53,54,1600.01074,3800.02563,1600.01074,1600.01074,20.1693459,14.8887119,0,100.000671,66.8096,5.30934525,2.63763428,38,135,405.000031,270,17,18,0,2,33,2048,728.6758,1319.32422,35.5798721,39,20.2485352
11/16/2020 21:57:51,100,100,100,100,100,0.984,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,44.5,41,119,39,112,110,29,2495.379,7.8125,20.3125,9.375,15.625,13.28125,47,53,45,50,53,1600.01086,3600.02441,1600.01086,3700.02515,13.9503288,8.892646,0,100.000679,66.726944,5.30277634,2.64420319,38,135,405.000031,270,3,11,0,1,33,2048,728.1758,1319.82422,35.5554581,39,20.2485352
11/16/2020 21:57:52,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,44,41,119,39,112,110,27,2490.775,10.9375,14.0625,9.375,14.0625,12.109375,49,54,45,52,54,3600.02417,1600.01074,1600.01074,3800.02563,14.7678175,9.649403,0,100.000671,66.7223358,5.30241,2.6445694,38,135,405.000031,270,23,21,0,2,33,2048,728.3633,1319.63672,35.5646133,39,20.2485352
11/16/2020 21:57:53,100,100,100,100,100,0.928000033,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,44,41,119,39,112,110,27,2490.775,18.75,29.6875,18.75,25,23.046875,48,52,43,50,54,3600.02466,3700.02539,1600.011,1600.011,16.9281311,11.8052435,0,100.000687,66.697464,5.300434,2.64654541,38,135,405.000031,270,6,11,0,2,33,2048,728.6133,1319.38672,35.57682,39,20.2485352
11/16/2020 21:57:54,100,100,100,100,100,0.968000054,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.120000005,44,41,119,39,112,110,27,2495.379,14.0625,10.9375,10.9375,14.0625,12.5,52,53,43,50,53,1600.01086,3800.026,3800.026,3800.026,14.8650866,9.783594,0,100.000679,66.6612244,5.297554,2.64942551,38,135,405.000031,270,4,12,0,1,33,2048,723.7383,1324.26172,35.3387833,39,20.2485352
11/16/2020 21:57:55,100,100,100,100,100,0.928000033,1.008,3.344,3.344,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,43,41,119,39,112,110,27,2490.775,0,20.63492,9.375,17.1875,11.7993536,50,52,44,49,52,1600.01086,3600.02441,3700.02515,1600.01086,12.8978329,7.88906336,0,100.000679,66.64486,5.296253,2.65072632,38,135,405.000031,270,5,12,0,2,33,2048,723.7383,1324.26172,35.3387833,39,20.2485352
11/16/2020 21:57:56,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,43,41,119,39,112,110,29,2495.379,6.25,4.615384,4.6875,9.375,6.23197,52,53,51,52,53,3700.025,3700.025,3700.025,1600.01074,11.5256443,6.51621056,0,100.000671,66.64581,5.2963295,2.65065,38,135,405.000031,270,5,12,0,2,33,2048,719.5508,1328.44922,35.1343155,39,20.2485352
11/16/2020 21:57:57,100,100,100,100,100,0.928000033,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.120000005,43.5,41,119,39,112,110,27,2495.379,6.25,9.375,6.25,18.75,10.15625,48,52,45,50,52,1600.011,3700.02539,3800.026,1600.011,12.1091156,7.109306,0,100.000687,66.6234,5.294548,2.65243149,38,135,405.000031,270,6,12,0,2,33,2048,719.5508,1328.44922,35.1343155,39,20.2485352
11/16/2020 21:57:58,100,100,100,100,100,0.91200006,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,44,41,119,39,112,110,29,2495.379,6.25,21.875,10.9375,12.5,12.890625,47,53,44,50,53,3700.02515,3700.02515,3700.02515,3700.02515,15.6780186,10.6424236,0,100.000679,66.6695251,5.298214,2.64876556,38,135,405.000031,270,8,13,0,3,33,2048,719.5508,1328.44922,35.1343155,39,20.2485352
11/16/2020 21:57:59,100,100,100,100,100,1,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,45,41,119,39,112,110,27,2495.379,20.3125,20.3125,26.5625,21.875,22.265625,51,55,49,54,55,3700.025,1600.01074,3600.02441,3600.02441,18.0550442,12.9156227,0,100.000671,66.72493,5.302616,2.6443634,38,135,405.000031,270,16,16,0,3,33,2048,711.4258,1336.57422,34.737587,39,20.2485352
11/16/2020 21:58:00,100,100,100,100,100,0.896,1.008,3.344,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,43.5,41,119,39,112,110,29,2500,14.0625,20.3125,17.1875,10.9375,15.625,50,53,49,52,53,3600.02441,3700.02515,3700.02515,1600.01086,16.0586929,10.9845791,0,100.000679,66.7526245,5.304817,2.64216232,38,135,405.000031,270,9,13,0,2,33,2048,711.4258,1336.57422,34.737587,39,20.2485352
11/16/2020 21:58:01,100,100,100,100,100,1.08,1.008,3.328,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.128,46,41,119,39,112,110,29,2495.379,29.6875,29.6875,32.8125,42.1875,33.59375,52,54,51,53,54,1600.011,3800.02612,3800.02612,3600.02466,20.1575623,14.96737,0,100.000687,66.80394,5.308895,2.63808441,39,901.451538,2505.58423,1802.90308,5,3,0,1,33,2048,723.1133,1324.88672,35.3082657,39,20.2485352
11/16/2020 21:58:02,100,100,100,100,100,1.08,1,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,44,41,119,39,112,110,27,2495.379,9.375,12.5,6.25,7.8125,8.984375,46,53,47,52,53,3700.02466,3600.024,3700.02466,3700.02466,13.7945852,8.707359,0,100.000664,66.7532959,5.30487061,2.642109,39,901.451538,2505.58423,1802.90308,3,2,0,1,33,2048,724.3633,1323.63672,35.3693,39,20.2485352
11/16/2020 21:58:03,100,100,100,100,100,0.91200006,1.008,3.328,3.328,1.03200006,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,43,41,119,39,112,110,27,2495.379,7.8125,9.375,12.5,14.0625,10.9375,51,52,48,51,52,1600.011,1600.011,1600.011,3600.025,14.2223635,9.148706,0,100.000687,66.7605438,5.30544662,2.641533,39,901.451538,2505.58423,1802.90308,5,3,0,2,33,2048,724.3633,1323.63672,35.3693,39,20.2485352
11/16/2020 21:58:04,100,100,100,100,100,0.944000065,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,43,41,119,39,112,110,27,2500,18.75,17.1875,10.9375,17.1875,16.015625,49,51,47,50,51,3600.02417,3600.02417,3600.02417,3600.02417,15.2213907,10.087534,0,100.000671,66.75041,5.30464172,2.6423378,38,270,405.000031,540,11,15,0,2,33,2048,722.7383,1325.26172,35.2899551,39,20.2485352
11/16/2020 21:58:05,100,100,100,100,100,1.064,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.120000005,44.5,41,119,39,112,110,27,2500,31.25,35.9375,26.5625,34.375,32.03125,47,52,47,52,52,1600.011,1600.011,3600.02466,3600.02466,20.6510315,15.366168,0,100.000687,62.9031639,4.99890137,2.94807816,38,270,405.000031,540,7,12,0,2,33,2048,640.730469,1407.26953,31.2856674,39,20.2485352
11/16/2020 21:58:06,100,100,100,100,100,1.0480001,1.008,3.328,3.328,1.04000008,0.752000034,3.37600017,3.29600024,1.0480001,0.15200001,0.128,0.120000005,0.120000005,0.120000005,44.5,40.5,119,39,112,110,27,2500,23.4375,29.6875,20.3125,25,24.609375,51,55,45,51,55,3600.024,3600.024,3600.024,1600.01062,18.1731663,13.0069389,0,100.000664,60.89697,4.83947,3.10750961,38,270,405.000031,540,13,17,0,3,33,2048,640.855469,1407.14453,31.29177,39,20.2485352
