Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64
09/24/2020 13:39:24;100;100;100;100;100;0.992000043;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;120;37;113;111;32;2339.688;37.5;23.4375;25;29.6875;28.90625;51;54;49;53;55;3600.023;3600.023;3600.023;3600.023;19.89284;14.4351444;0;100.000641;55.5115967;4.411495;3.53548431;35;270;405.000031;540;41;36;0;7;33;2048;733.2969;1314.70313;35.80551;37;18.4885788
09/24/2020 13:39:25;100;100;100;100;100;0.936000049;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;42.5;40.5;120;37;113;111;32;2351.91626;15.625;26.5625;29.6875;25;24.21875;49;52;47;50;52;3700.02661;3600.026;3600.026;3600.026;19.1224461;13.6918755;0;100.000717;55.5114555;4.411484;3.53549576;35;270;405.000031;540;24;25;0;5;33;2048;733.3594;1314.64063;35.8085632;37;18.4885788
09/24/2020 13:39:26;100;100;100;100;100;1.064;1.008;3.328;3.31200027;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;46;40.5;121;37;114;111;32;2335.64014;48.4375;50;32.8125;48.4375;44.921875;52;55;51;54;55;1600.011;1600.011;3600.02466;3600.02466;25.54144;19.9283314;0;100.000687;55.635685;4.421356;3.52562332;35;270;405.000031;540;59;47;0;4;33;2048;742.7969;1305.20313;36.26938;37;18.4885788
09/24/2020 13:39:27;100;100;100;100;100;1.04000008;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;120;37;113;111;32;2331.6062;37.5;46.875;42.1875;42.1875;42.1875;50;54;48;50;54;3600.025;3700.02539;3700.02539;1600.011;23.452961;17.9040623;0;100.000687;55.64672;4.42223358;3.524746;35;270;405.000031;540;65;49;0;8;33;2048;741.0469;1306.95313;36.18393;37;18.4885788
09/24/2020 13:39:28;100;100;100;100;100;1.072;1.008;3.328;3.31200027;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;49.5;40.5;120;37;113;111;34;2331.6062;82.8125;81.25;82.8125;76.5625;80.859375;55;60;55;58;60;3600.02344;3600.02344;3600.02344;1600.01038;33.92181;28.1056747;0;100.000648;55.99685;4.450058;3.49692154;35;270;405.000031;540;54;44;0;3;33;2048;747.7344;1300.26563;36.5104675;37;18.4885788
09/24/2020 13:39:29;100;100;100;100;100;1.024;1.008;3.328;3.328;1.04000008;0.792000055;3.3920002;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45;40.5;121;37;113;111;32;2331.6062;45.3125;34.375;35.9375;32.8125;37.109375;51;54;50;54;54;3600.02661;3600.02661;3600.02661;3600.02661;24.5937119;18.98355;0;100.00074;56.0489769;4.45420074;3.49277878;35;270;405.000031;540;63;49;0;4;33;2048;743.7344;1304.26563;36.315155;37;18.4885788
09/24/2020 13:39:30;100;100;100;100;100;0.928000033;1.008;3.328;3.31200027;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;47;40.5;121;37;113;111;32;2327.58618;57.8125;53.125;53.125;64.0625;57.03125;52;57;52;53;58;3600.02441;3600.02441;3600.02441;3600.02441;28.6480179;22.9881649;0;100.000679;56.383503;4.48078537;3.46619415;35;901.451538;2505.58423;1802.90308;12;7;0;4;33;2048;750.375;1297.625;36.6394043;37;18.4885788
09/24/2020 13:39:31;100;100;100;100;100;1.08;1.008;3.328;3.31200027;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.112;0.120000005;46;40.5;121;37;113;111;32;2327.58618;34.375;45.3125;48.4375;43.75;42.96875;51;54;52;52;54;3700.02563;1600.01111;3600.025;3600.025;27.6032486;21.95518;0;100.000694;56.9544373;4.52615738;3.42082214;36;901.451538;2505.58423;1802.90308;9;5;0;3;33;2048;783.96875;1264.03125;38.2797241;37;18.4885788
09/24/2020 13:39:32;100;100;100;100;100;1.016;1.008;3.31200027;3.31200027;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40.5;120;37;113;111;32;2327.58618;51.5625;45.3125;43.75;51.5625;48.046875;49;53;47;50;53;3700.02515;3600.02466;3600.02466;3700.02515;27.5249557;21.87795;0;100.000679;57.0084877;4.53045273;3.41652679;36;901.451538;2505.58423;1802.90308;5;3;0;1;33;2048;792.53125;1255.46875;38.6978149;37;18.4885788
09/24/2020 13:39:33;100;100;100;100;100;1.04000008;1;3.328;3.31200027;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40.5;120;37;113;111;32;2331.6062;43.75;43.75;32.8125;35.9375;39.0625;52;55;50;53;55;3600.02466;3600.02466;3600.02466;3600.02466;26.2327919;20.61957;0;100.000687;57.0549;4.53414154;3.412838;35;270;405.000031;540;36;33;0;5;33;2048;792.28125;1255.71875;38.6856079;37;18.4885788
09/24/2020 13:39:34;100;100;100;100;100;1.04000008;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40.5;121;37;114;111;32;2331.6062;35.9375;35.9375;26.5625;29.6875;32.03125;50;55;49;50;55;3600.02466;3600.02466;3600.02466;3700.02539;22.6285038;17.0946827;0;100.000687;57.7848663;4.59215164;3.354828;35;270;405.000031;540;32;29;0;8;33;2048;792.28125;1255.71875;38.6856079;37;18.4885788
09/24/2020 13:39:35;100;100;100;100;100;1.016;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;120;37;113;111;32;2335.64014;28.125;35.9375;32.8125;25;30.46875;49;51;48;50;53;3600.02539;1600.01135;3700.02612;3600.02539;20.7197361;15.2673235;0;100.00071;57.8778;4.599537;3.34744263;35;231.428513;405.000031;462.857025;29;27;0;5;33;2048;778.78125;1269.21875;38.02643;37;18.4885788
09/24/2020 13:39:36;100;100;100;100;100;1.04000008;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;121;37;114;111;32;2343.75;28.125;28.125;26.5625;21.875;26.171875;50;57;51;53;57;3600.02417;3600.02417;3600.02417;3600.02417;21.11268;15.6466761;0;100.000671;56.90255;4.52203369;3.42494583;35;231.428513;405.000031;462.857025;31;28;0;5;33;2048;778.78125;1269.21875;38.02643;37;18.4885178
09/24/2020 13:39:37;100;100;100;100;100;1.08;1.008;3.328;3.31200027;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;49;40.5;120;37;114;111;32;2335.64014;54.6875;59.375;62.5;71.875;62.109375;54;58;55;59;59;3600.02466;3600.02466;3600.02466;3600.02466;30.9834328;25.2683029;0;100.000687;57.07929;4.53607941;3.4109;35;231.428513;405.000031;462.857025;20;21;0;3;33;2048;778.78125;1269.21875;38.02643;37;18.4885178
09/24/2020 13:39:38;100;100;100;100;100;1.008;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;46;40.5;121;37;114;111;32;2339.688;48.4375;48.4375;42.1875;54.6875;48.4375;50;56;50;54;56;3600.02441;3600.02441;3600.02441;3700.02515;26.5466976;20.97351;0;100.000679;57.06724;4.535122;3.4118576;35;135;405.000031;270;25;22;0;5;33;2048;778.78125;1269.21875;38.02643;37;18.4885178
09/24/2020 13:39:39;100;100;100;100;100;0.992000043;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40.5;120;37;113;111;32;2347.82617;35.9375;37.5;40.625;45.3125;39.84375;49;53;48;51;53;3600.02515;3600.02515;3600.02515;1600.01123;24.7853851;19.2220364;0;100.0007;57.3385963;4.5566864;3.39029312;35;135;405.000031;270;37;27;0;8;33;2048;778.78125;1269.21875;38.02643;37;18.4885178
09/24/2020 13:39:40;100;100;100;100;100;1.0480001;1.008;3.328;3.328;1.04000008;0.792000055;3.3920002;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40.5;121;37;113;111;32;2347.82617;34.375;32.8125;32.8125;31.25;32.8125;51;56;51;52;54;3600.02148;3700.02222;3600.02148;3600.02148;22.24198;16.75667;0;100.000595;57.30154;4.55374146;3.393238;35;135;405.000031;270;40;29;0;8;33;2048;778.78125;1269.21875;38.02643;37;18.4885178
09/24/2020 13:39:41;100;100;100;100;100;1.08;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;121;37;113;111;32;2347.82617;32.8125;32.8125;34.375;39.0625;34.765625;49;53;49;53;53;3600.028;3600.028;3600.028;1600.01245;22.7539921;17.248888;0;100.000778;57.1101074;4.53852844;3.408451;35;135;405.000031;270;25;21;0;5;33;2048;778.78125;1269.21875;38.02643;37;18.4885178
09/24/2020 13:39:42;100;100;100;100;100;0.984;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45;40.5;120;37;113;111;32;2343.75;39.0625;46.875;37.5;54.6875;44.53125;47;52;50;51;53;3600.02539;3600.02539;3600.02539;3700.02612;25.1686974;19.5617085;0;100.0007;57.20011;4.545681;3.40129852;35;135;405.000031;270;18;17;0;5;33;2048;780.09375;1267.90625;38.0905151;37;18.4885178
09/24/2020 13:39:43;100;100;100;100;100;0.984;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.112;0.120000005;44;40.5;120;37;113;111;32;2335.64014;25;31.25;21.875;37.5;28.90625;51;54;50;54;54;3600.02417;3700.02466;3600.02417;3600.02417;22.3841476;16.8769474;0;100.000671;57.44578;4.56520462;3.381775;35;135;405.000031;270;19;18;0;5;33;2048;780.09375;1267.90625;38.0905151;37;18.4885178
09/24/2020 13:39:44;100;100;100;100;100;0.904000044;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40.5;120;37;113;111;32;2343.75;43.75;32.8125;32.8125;39.0625;37.109375;49;52;49;51;53;3600.025;3600.025;3600.025;3600.025;23.0403843;17.5315628;0;100.000694;57.1603127;4.54251862;3.404461;34;135;405.000031;270;25;21;0;5;33;2048;780.09375;1267.90625;38.0905151;37;18.4885178
09/24/2020 13:39:45;100;100;100;100;100;1.04000008;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.112;0.120000005;44.5;40.5;121;37;113;111;32;2339.688;29.6875;29.6875;23.4375;35.9375;29.6875;47;52;50;50;52;1600.011;3600.02466;1600.011;3600.02466;22.9838581;17.4688473;0;100.000687;57.1922379;4.54505539;3.40192413;34;135;405.000031;270;34;26;0;8;33;2048;779.65625;1268.34375;38.0691528;37;18.4885178
09/24/2020 13:39:46;100;100;100;100;100;1.016;1.008;3.344;3.328;1.04000008;0.792000055;3.3920002;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.112;0.120000005;44;40.5;121;37;113;111;32;2339.688;34.375;32.8125;35.9375;29.6875;33.203125;50;54;50;52;56;3600.02344;3600.02344;3700.02417;3700.02417;22.5694752;17.0434189;0;100.000648;57.35991;4.55838;3.3885994;35;135;405.000031;270;28;23;0;5;33;2048;779.65625;1268.34375;38.0691528;37;18.4885178
09/24/2020 13:39:47;100;100;100;100;100;0.992000043;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;121;37;113;111;32;2343.75;37.5;32.8125;25;31.25;31.640625;51;54;50;52;54;3600.02612;3700.02686;3700.02686;3600.02612;22.643343;17.1128521;0;100.000725;57.418087;4.56300354;3.383976;34;135;405.000031;270;28;22;0;8;33;2048;779.65625;1268.34375;38.0691528;37;18.4885178
09/24/2020 13:39:48;100;100;100;100;100;1.072;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;120;37;114;111;32;2347.82617;35.9375;32.8125;29.6875;32.8125;32.8125;50;54;50;52;54;3700.02368;3600.023;3600.023;3600.023;23.318779;17.7800388;0;100.000641;57.2792168;4.55196762;3.395012;34;135;405.000031;270;37;28;0;5;33;2048;782.34375;1265.65625;38.20038;37;18.4885178
09/24/2020 13:39:49;100;100;100;100;100;1.0480001;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;120;37;113;111;32;2343.75;42.1875;35.9375;34.375;42.1875;38.671875;49;53;49;50;53;3600.02612;3700.02686;3700.02686;3600.02612;21.835474;16.34585;0;100.000725;57.27725;4.551811;3.3951683;35;135;405.000031;270;27;22;0;8;33;2048;782.34375;1265.65625;38.20038;37;18.4885178
09/24/2020 13:39:50;100;100;100;100;100;1;1.008;3.328;3.328;1.04000008;0.792000055;3.3920002;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;120;37;113;111;32;2331.6062;29.6875;31.25;39.0625;34.375;33.59375;50;52;49;49;51;3600.02539;3600.02539;1600.01123;3600.02539;21.8270512;16.3365974;0;100.0007;57.29573;4.55328;3.39369965;35;135;405.000031;270;24;20;0;6;33;2048;782.34375;1265.65625;38.20038;37;18.4885178
09/24/2020 13:39:51;100;100;100;100;100;1;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45;40.5;120;37;114;111;32;2335.64014;34.375;39.0625;50;39.0625;40.625;53;55;51;53;55;1600.01086;1600.01086;1600.01086;3600.02441;23.9702625;18.42654;0;100.000679;57.2873764;4.552616;3.3943634;35;135;405.000031;270;27;22;0;8;33;2048;782.34375;1265.65625;38.20038;37;18.4885178
09/24/2020 13:39:52;100;100;100;100;100;1.08;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45;40.5;120;37;113;111;32;2343.75;35.9375;26.5625;34.375;50;36.71875;49;53;49;52;54;3600.02466;3600.02466;3600.02466;3600.02466;24.1407967;18.6283112;0;100.000679;57.28416;4.55236053;3.394619;35;135;405.000031;270;23;21;0;3;33;2048;782.34375;1265.65625;38.20038;37;18.4885178
09/24/2020 13:39:53;100;100;100;100;100;1.04000008;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;121;37;114;111;31;2347.82617;32.8125;32.8125;23.4375;46.875;33.984375;48;52;49;52;52;1600.01135;3600.02539;3600.02539;3600.02539;23.33104;17.8268318;0;100.00071;57.2687531;4.551136;3.39584351;34;135;405.000031;270;27;22;0;7;33;2048;782.34375;1265.65625;38.20038;37;18.4885178
09/24/2020 13:39:54;100;100;100;100;100;0.9760001;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40.5;120;37;113;111;32;2347.82617;37.5;43.75;34.375;50;41.40625;50;57;51;52;55;3600.025;3600.025;3600.025;3600.025;25.9687023;20.3754063;0;100.000687;57.20827;4.5463295;3.40065;35;135;405.000031;270;32;24;0;8;33;2048;781.15625;1266.84375;38.142395;37;18.4885178
09/24/2020 13:39:55;100;100;100;100;100;1.072;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;121;37;113;111;32;2343.75;37.5;31.25;32.8125;29.6875;32.8125;49;54;52;50;54;3700.025;3600.02441;3600.02441;3600.02441;21.9829082;16.47167;0;100.000679;57.20765;4.54628;3.40069962;35;135;405.000031;270;20;18;0;5;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:39:56;100;100;100;100;100;1.04000008;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;121;37;113;111;32;2347.82617;21.875;28.125;23.4375;25;24.609375;48;51;48;50;51;1600.011;1600.011;3700.02539;3600.02466;20.1786156;14.7156315;0;100.000687;57.2119179;4.54661942;3.40036;34;135;405.000031;270;26;21;0;7;33;2048;779.21875;1268.78125;38.04779;37;18.4885178
09/24/2020 13:39:57;100;100;100;100;100;1.04000008;1.008;3.328;3.344;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;120;37;114;111;32;2347.82617;29.6875;29.6875;25;29.6875;28.515625;50;51;47;49;52;3600.02466;3600.02466;1600.011;1600.011;20.8633118;15.3869219;0;100.000687;57.2718239;4.55138;3.39559937;34;135;405.000031;270;23;20;0;1;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:39:58;100;100;100;100;100;1.008;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40.5;120;37;113;111;32;2343.75;26.5625;26.5625;28.125;26.5625;26.953125;50;52;50;50;52;3600.02466;3700.02539;1600.011;3600.02466;20.146719;14.6971207;0;100.000687;57.26592;4.550911;3.39606857;35;135;405.000031;270;49;37;0;8;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:39:59;100;100;100;100;100;0.984;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40.5;120;37;114;111;32;2331.6062;21.875;25;28.125;25;25;50;54;48;52;52;3600.02319;3700.024;3600.02319;1600.01038;19.84641;14.3751822;0;100.000648;57.26568;4.550892;3.39608765;35;135;405.000031;270;38;30;0;6;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:40:00;100;100;100;100;100;0.984;1.008;3.328;3.344;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40.5;121;37;113;111;32;2331.6062;23.4375;35.9375;23.4375;31.25;28.515625;49;52;47;50;52;3600.02637;3600.02637;3600.02637;3700.02734;20.882946;15.39864;0;100.000732;57.2933273;4.553089;3.39389038;34;135;405.000031;270;45;35;0;5;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:40:01;100;100;100;100;100;1.024;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40.5;121;37;113;111;32;2331.6062;35.9375;28.125;28.125;25;29.296875;50;53;50;52;52;3600.02466;3600.02466;3600.02466;3600.02466;20.645277;15.164731;0;100.000687;57.29213;4.552994;3.39398575;34;135;405.000031;270;47;35;0;8;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:40:02;100;100;100;100;100;0.952;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.112;0.120000005;43.5;40.5;120;37;113;111;32;2327.58618;23.4375;21.875;14.0625;20.3125;19.921875;49;53;48;51;52;1600.011;1600.011;3600.02466;1600.011;19.92188;14.4926825;0;100.000687;57.2243538;4.54760742;3.399372;34;135;405.000031;270;34;29;0;3;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:40:03;100;100;100;100;100;1.04000008;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;121;37;113;111;32;2331.6062;23.4375;32.8125;29.6875;28.125;28.515625;47;52;49;48;53;3600.02466;3600.02466;3600.02466;3600.02466;20.5768776;15.1153822;0;100.000687;57.18302;4.544323;3.40265656;34;135;405.000031;270;38;30;0;5;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:40:04;100;100;100;100;100;0.984;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;120;37;113;111;32;2343.75;26.5625;37.5;34.375;32.8125;32.8125;48;55;48;49;55;3600.025;3700.02563;3600.025;1600.01111;21.66798;16.2025051;0;100.000694;57.1823959;4.54427338;3.40270615;34;135;405.000031;270;21;18;0;5;33;2048;778.90625;1269.09375;38.03253;37;18.4885178
09/24/2020 13:40:05;100;100;100;100;100;1;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;121;37;114;111;32;2356.021;25;26.5625;21.875;21.875;23.828125;49;52;47;50;52;3600.02466;3600.02466;3700.02539;3700.02539;20.3179245;14.8386841;0;100.000687;57.18201;4.544243;3.40273666;34;135;405.000031;270;31;23;0;8;33;2048;779.03125;1268.96875;38.0386353;37;18.4885178
09/24/2020 13:40:06;100;100;100;100;100;0.952;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;42.5;40.5;120;37;114;111;32;2343.75;14.0625;26.5625;15.625;18.75;18.75;50;51;50;50;51;1600.01086;3600.02441;1600.01086;1600.01086;19.3217487;13.9016056;0;100.000679;57.18139;4.54419327;3.40278625;34;135;405.000031;270;30;23;0;5;33;2048;779.03125;1268.96875;38.0386353;37;18.48861
09/24/2020 13:40:07;100;100;100;100;100;0.880000055;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;121;37;113;111;32;2331.6062;26.5625;31.25;25;25;26.953125;47;51;46;49;51;1600.01135;3700.02612;3600.02539;3600.02539;20.4771042;15.0079784;0;100.00071;57.1768761;4.54383469;3.40314484;34;135;405.000031;270;26;22;0;3;33;2048;779.03125;1268.96875;38.0386353;37;18.48861
09/24/2020 13:40:08;100;100;100;100;100;1.072;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;120;37;114;111;32;2327.58618;32.8125;34.375;29.6875;20.3125;29.296875;51;54;50;52;54;1600.01086;3600.02441;3700.02515;3600.02441;21.0245876;15.5297756;0;100.000679;57.20947;4.546425;3.40055466;34;135;405.000031;270;41;30;0;5;33;2048;779.03125;1268.96875;38.0386353;37;18.48861
09/24/2020 13:40:09;100;100;100;100;100;1.088;1.008;3.328;3.328;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;46.5;40.5;120;37;113;111;32;2327.58618;48.4375;53.125;50;45.3125;49.21875;50;55;52;55;56;3600.02441;3600.02441;3600.02441;3600.02441;28.0596848;22.5225239;0;100.000679;57.2055359;4.546112;3.40086746;34;135;405.000031;270;24;21;0;5;33;2048;778.90625;1269.09375;38.03253;37;18.48861
09/24/2020 13:40:10;100;100;100;100;100;0.968000054;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;46;40.5;121;37;113;111;32;2323.58;35.9375;31.25;45.3125;59.375;42.96875;49;54;49;51;54;1600.01123;3600.02515;3600.02515;1600.01123;28.1461086;22.6597633;0;100.0007;57.20472;4.546047;3.40093231;34;135;405.000031;270;24;21;0;5;33;2048;779.03125;1268.96875;38.0386353;37;18.48861
09/24/2020 13:40:11;100;100;100;100;100;1.0480001;1.008;3.328;3.328;1.04000008;0.792000055;3.3920002;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40.5;120;37;114;111;32;2327.58618;25;29.6875;28.125;25;26.953125;51;53;48;51;53;3600.02344;3600.02344;3600.02344;1600.01038;20.940155;15.4888325;0;100.000648;57.19325;4.5451355;3.401844;34;135;405.000031;270;48;34;0;10;33;2048;782.03125;1265.96875;38.18512;37;18.48861
09/24/2020 13:40:12;100;100;100;100;100;1.03200006;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40.5;121;37;113;111;32;2327.58618;28.125;23.4375;23.4375;25;25;49;54;48;51;54;3700.02661;3700.02661;3600.026;3600.026;20.64793;15.1557913;0;100.000717;57.19372;4.54517365;3.40180588;34;135;405.000031;270;39;29;0;5;33;2048;781.90625;1266.09375;38.1790161;37;18.48861
09/24/2020 13:40:13;100;100;100;100;100;1.03200006;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40.5;120;37;114;111;32;2331.6062;28.125;23.4375;21.875;25;24.609375;50;52;47;49;52;3600.02417;1600.01074;1600.01074;3600.02417;19.6093025;14.1667671;0;100.000671;57.1891136;4.54480743;3.402172;34;135;405.000031;270;25;21;0;5;33;2048;781.90625;1266.09375;38.1790161;37;18.48861
09/24/2020 13:40:14;100;100;100;100;100;0.968000054;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.112;0.120000005;44;40.5;121;37;114;111;32;2327.58618;37.5;25;25;32.8125;30.078125;48;53;47;52;54;3600.02563;3600.02563;1600.01147;3700.02637;22.2634487;16.75332;0;100.000717;57.18571;4.54453659;3.402443;34;135;405.000031;270;34;27;0;5;33;2048;781.90625;1266.09375;38.1790161;37;18.48861
09/24/2020 13:40:15;100;100;100;100;100;1;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40.5;120;37;113;111;32;2331.6062;29.6875;26.5625;18.75;21.875;24.21875;51;53;46;49;53;3600.02466;3600.02466;1600.01086;1600.01086;19.3129921;13.9025965;0;100.000679;57.1808128;4.54414749;3.402832;34;135;405.000031;270;33;26;0;5;33;2048;781.90625;1266.09375;38.1790161;37;18.48861
