,/lpc/nct6779d/control/0,/lpc/nct6779d/control/1,/lpc/nct6779d/control/2,/lpc/nct6779d/control/3,/lpc/nct6779d/control/4,/lpc/nct6779d/voltage/0,/lpc/nct6779d/voltage/1,/lpc/nct6779d/voltage/2,/lpc/nct6779d/voltage/3,/lpc/nct6779d/voltage/4,/lpc/nct6779d/voltage/6,/lpc/nct6779d/voltage/7,/lpc/nct6779d/voltage/8,/lpc/nct6779d/voltage/9,/lpc/nct6779d/voltage/10,/lpc/nct6779d/voltage/11,/lpc/nct6779d/voltage/12,/lpc/nct6779d/voltage/13,/lpc/nct6779d/voltage/14,/lpc/nct6779d/temperature/0,/lpc/nct6779d/temperature/1,/lpc/nct6779d/temperature/2,/lpc/nct6779d/temperature/3,/lpc/nct6779d/temperature/4,/lpc/nct6779d/temperature/5,/lpc/nct6779d/temperature/6,/lpc/nct6779d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
10/09/2020 14:55:40,100,100,100,100,100,0.936000049,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36,120,37,113,111,32,2347.82617,7.8125,20.3125,15.625,12.5,14.0625,42,49,38,42,49,1600.01221,1600.01221,3700.02832,3700.02832,13.5922823,8.442568,0,100.000763,51.60578,4.101101,3.8458786,39,731.612549,2505.58423,1463.2251,15,4,0,6,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:41,100,100,100,100,100,0.872000039,1.008,3.328,3.328,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36,120,37,113,111,32,2360.14,3.125,14.0625,6.25,12.5,8.984375,43,48,39,46,48,1600.01233,3700.02856,3700.02856,3800.0293,12.6496267,7.52573729,0,100.000771,51.60492,4.10103226,3.84594727,39,731.612549,2505.58423,1463.2251,15,4,0,6,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:42,100,100,100,100,100,0.91200006,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36,120,37,113,111,32,2339.688,12.5,10.9375,4.6875,7.8125,8.984375,41,47,38,43,47,3600.02783,1600.01233,1600.01233,3600.02783,12.8852358,7.759392,0,100.000771,51.61015,4.101448,3.84553146,39,324.000031,405.000031,648.000061,35,26,0,12,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:43,100,100,100,100,100,0.936000049,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36,120,37,113,111,32,2351.91626,4.6875,15.625,12.5,17.1875,12.5,45,46,44,45,46,3700.02856,3800.02954,1600.01245,3700.02856,13.1837568,8.02965,0,100.000778,51.61644,4.101948,3.84503174,38,324.000031,405.000031,648.000061,42,29,0,14,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:44,100,100,100,100,100,0.928000033,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.15200001,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36,121,37,113,111,32,2356.021,10.9375,15.625,12.5,14.0625,13.28125,44,47,41,46,47,3700.02856,3700.02856,3700.02856,3800.0293,12.8644323,7.728506,0,100.000771,51.6058769,4.10110855,3.845871,38,270,405.000031,540,46,30,0,14,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:45,100,100,100,100,100,0.928000033,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36,120,37,113,111,32,2347.82617,3.125,18.75,12.5,15.625,12.5,46,46,38,43,46,1600.01233,1600.01233,1600.01233,3600.02783,12.511117,7.381021,0,100.000771,51.6059723,4.101116,3.84586334,38,270,405.000031,540,39,26,0,12,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:46,100,100,100,100,100,1.008,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,37,36,120,37,113,111,32,2351.91626,9.375,10.9375,4.6875,9.375,8.59375,42,47,38,42,47,3600.02783,3700.02856,3700.02856,3800.0293,12.7421618,7.61632252,0,100.000771,51.6054955,4.101078,3.84590149,39,270,405.000031,540,41,27,0,12,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:47,100,100,100,100,100,0.91200006,1.008,3.328,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36,120,37,113,111,32,2360.14,7.8125,4.6875,3.125,3.125,4.6875,45,46,39,44,46,1600.01233,1600.01233,3600.02783,3600.02783,12.5023994,7.37378931,0,100.000771,51.6053467,4.10106659,3.845913,38,270,405.000031,540,40,27,0,12,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:48,100,100,100,100,100,0.91200006,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,38,36,120,37,113,111,31,2343.75,3.125,12.5,9.375,10.9375,8.984375,40,45,37,41,45,3600.02759,3700.02832,3700.02832,3800.029,12.5571632,7.432813,0,100.000763,51.6047249,4.101017,3.84596252,38,901.451538,2505.58423,1802.90308,93,19,0,16,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:49,100,100,100,100,100,0.91200006,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37.5,36,121,37,113,111,32,2351.91626,9.375,17.1875,17.1875,14.0625,14.453125,41,46,39,44,46,1600.01245,3800.02954,1600.01245,3700.02881,13.1327772,7.952727,0,100.000778,51.6041946,4.100975,3.84600449,39,901.451538,2505.58423,1802.90308,22,7,0,7,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:50,100,100,100,100,100,0.944000065,1.008,3.344,3.328,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,121,37,113,111,32,2364.27319,1.5625,9.375,4.6875,6.25,5.46875,44,45,42,44,45,1600.01221,3800.029,3800.029,3700.02832,10.4296169,5.454869,0,100.000763,51.60415,4.100971,3.8460083,39,901.451538,2505.58423,1802.90308,2,2,0,0,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:51,100,100,100,100,100,0.91200006,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36,36,121,37,113,111,32,2343.75,4.6875,14.0625,6.25,7.8125,8.203125,43,44,43,43,44,1600.01233,3700.02856,1600.01233,3600.02783,12.0289154,6.981893,0,100.000771,51.60372,4.100937,3.84604263,39,901.451538,2505.58423,1802.90308,1,2,0,0,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:52,100,100,100,100,100,0.936000049,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,35.5,36,120,37,113,111,32,2356.021,4.6875,6.25,1.5625,4.6875,4.296875,43,44,41,43,44,1600.01245,3800.02954,3700.02881,3600.02783,10.15159,5.210098,0,100.000778,51.6039124,4.100952,3.84602737,39,901.451538,2505.58423,1802.90308,0,2,0,0,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:53,100,100,100,100,100,0.960000038,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,35,36,120,37,113,111,32,2360.14,1.5625,4.6875,3.125,4.6875,3.515625,43,44,43,43,44,3600.02759,3700.02832,3800.029,3800.029,10.1633177,5.220443,0,100.000763,51.6029,4.100872,3.84610748,38,901.451538,2505.58423,1802.90308,0,2,0,0,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:54,100,100,100,100,100,1,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,37,113,111,32,2351.91626,14.0625,23.4375,12.5,10.9375,15.234375,45,46,45,45,46,1600.01245,3800.02979,3800.02979,1600.01245,13.3210192,8.142496,0,100.000778,51.60257,4.10084534,3.84613419,39,901.451538,2505.58423,1802.90308,18,5,0,9,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:55,100,100,100,100,100,0.984,1.008,3.328,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36,120,37,113,111,32,2351.91626,6.25,18.75,10.9375,15.625,12.890625,43,45,40,44,45,1600.01208,3600.02734,1600.01208,3700.028,12.3522844,7.222755,0,100.000755,51.6028061,4.10086441,3.846115,39,901.451538,2505.58423,1802.90308,13,4,0,6,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:56,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36,36,121,37,113,111,31,2356.021,9.375,10.9375,6.25,14.0625,10.15625,41,45,38,41,45,1600.01233,1600.01233,3800.0293,3600.02783,12.1051359,6.99509239,0,100.000771,51.60242,4.100834,3.84614563,39,901.451538,2505.58423,1802.90308,14,4,0,7,33,2048,562.96875,1485.03125,27.4887085,36,19.638916
10/09/2020 14:55:57,100,100,100,100,100,0.968000054,1.008,3.328,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36,36,120,37,113,111,31,2347.82617,3.125,7.8125,3.125,9.375,5.859375,44,45,40,44,45,1600.01221,3600.02759,3800.029,1600.01221,12.2496605,7.126867,0,100.000763,51.60189,4.100792,3.84618759,39,901.451538,2505.58423,1802.90308,10,3,0,5,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:55:58,100,100,100,100,100,0.960000038,1.008,3.328,3.328,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36,36,120,37,113,111,32,2347.82617,4.6875,10.9375,4.6875,7.8125,7.03125,40,46,36,42,46,3700.02832,3700.02832,1600.01221,3600.02759,12.9667778,7.81273127,0,100.000763,51.60074,4.10070038,3.84627914,39,901.451538,2505.58423,1802.90308,22,6,0,8,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:55:59,100,100,100,100,100,0.9760001,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,37,113,111,32,2351.91626,7.8125,9.375,10.9375,10.9375,9.765625,44,44,44,44,45,1600.01257,3700.029,1600.01257,3800.02979,13.2699776,8.093228,0,100.000786,51.59316,4.10009766,3.84688187,39,901.451538,2505.58423,1802.90308,31,9,0,7,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:00,100,100,100,100,100,0.904000044,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,37,36,120,37,113,111,32,2343.75,6.25,20.3125,9.375,14.0625,12.5,42,47,38,45,47,1600.01221,1600.01221,3800.029,3800.029,12.9388924,7.78914,0,100.000763,51.594696,4.10021973,3.8467598,39,901.451538,2505.58423,1802.90308,13,4,0,6,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:01,100,100,100,100,100,0.9760001,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36,36,121,37,113,111,32,2343.75,1.5625,12.5,4.6875,4.6875,5.859375,43,44,43,43,44,3700.02856,3700.02856,1600.01233,3800.0293,11.6786985,6.60695553,0,100.000771,51.5945053,4.10020447,3.846775,39,901.451538,2505.58423,1802.90308,13,5,0,4,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:02,100,100,100,100,100,0.960000038,1.008,3.328,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,37,113,111,31,2356.021,9.375,15.625,6.25,10.9375,10.546875,41,47,38,42,47,3700.02856,3700.02856,3800.0293,1600.01233,13.0712156,7.914563,0,100.000771,51.5939255,4.10015869,3.84682083,39,901.451538,2505.58423,1802.90308,21,5,0,10,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:03,100,100,100,100,100,1.008,1.008,3.328,3.328,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,37,113,111,32,2339.688,4.6875,14.0625,6.25,15.625,10.15625,43,43,41,44,45,1600.01233,3700.02856,3600.02783,3600.02783,13.6449594,8.406339,0,100.000771,51.59407,4.10017,3.84680939,39,901.451538,2505.58423,1802.90308,19,5,0,8,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:04,100,100,100,100,100,0.896,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,37,113,111,32,2331.6062,3.125,12.5,4.6875,6.25,6.640625,45,46,45,45,46,3700.028,3700.028,3800.02881,3700.028,13.3000965,8.111656,0,100.000755,51.59412,4.100174,3.84680557,39,901.451538,2505.58423,1802.90308,17,5,0,8,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:05,100,100,100,100,100,0.91200006,1.008,3.328,3.31200027,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.112,0.120000005,37,36,120,37,113,111,32,2351.91626,7.8125,28.125,7.8125,7.8125,12.890625,43,47,39,43,47,1600.01257,3700.029,3700.029,3700.029,13.5206251,8.342383,0,100.000786,51.59412,4.100174,3.84680557,40,901.451538,2505.58423,1802.90308,25,7,0,10,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:06,100,100,100,100,100,1.056,1.008,3.328,3.328,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,37,113,111,32,2343.75,6.25,9.375,4.6875,10.9375,7.8125,45,46,43,45,46,3700.02856,3700.02856,3700.02856,3600.02783,13.90665,8.691084,0,100.000778,51.59445,4.10020065,3.84677887,40,901.451538,2505.58423,1802.90308,28,8,0,8,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:07,100,100,100,100,100,0.91200006,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36,36,121,37,113,111,32,2339.688,9.375,20.3125,9.375,10.9375,12.5,41,44,39,44,44,1600.01221,3800.029,3800.029,3700.02832,12.8069468,7.654371,0,100.000763,51.59412,4.100174,3.84680557,39,901.451538,2505.58423,1802.90308,13,4,0,6,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:08,100,100,100,100,100,0.984,1.008,3.344,3.344,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,121,37,113,111,32,2360.14,6.25,23.4375,7.8125,14.0625,12.890625,41,46,40,43,46,3700.02856,3700.02856,3700.02856,1600.01245,12.2888622,7.159594,0,100.000778,51.5941658,4.100178,3.84680176,39,901.451538,2505.58423,1802.90308,15,5,0,6,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:09,100,100,100,100,100,0.936000049,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,37,113,111,32,2343.75,14.0625,20.3125,10.9375,7.8125,13.28125,45,46,45,45,44,3700.02759,3800.02832,3800.02832,3700.02759,12.6087122,7.45710468,0,100.000748,51.5936852,4.10013962,3.84684,39,901.451538,2505.58423,1802.90308,13,4,0,6,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:10,100,100,100,100,100,0.936000049,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,121,37,113,111,32,2339.688,10.9375,12.5,12.5,18.75,13.671875,41,44,38,42,44,3700.0293,3800.03,3800.03,3700.0293,12.9145765,7.764432,0,100.000793,51.59316,4.10009766,3.84688187,39,901.451538,2505.58423,1802.90308,17,5,0,8,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:11,100,100,100,100,100,0.936000049,1.008,3.344,3.328,1.04000008,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36.5,36,120,37,113,111,31,2356.021,7.8125,6.25,9.375,10.9375,8.59375,45,46,44,45,46,1600.01233,3700.02832,1600.01233,3800.0293,12.09386,6.974577,0,100.000771,51.5933,4.100109,3.84687042,39,901.451538,2505.58423,1802.90308,19,5,0,8,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:12,100,100,100,100,100,1.0480001,1.008,3.344,3.328,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36,36,120,37,113,111,32,2343.75,7.8125,12.5,6.25,14.0625,10.15625,42,44,37,42,45,1600.01245,3700.02856,3800.02954,3800.02954,12.9782238,7.82862759,0,100.000778,51.5249,4.094673,3.85230637,39,901.451538,2505.58423,1802.90308,25,7,0,7,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
10/09/2020 14:56:13,100,100,100,100,100,0.944000065,1.008,3.344,3.328,1.03200006,0.8,3.37600017,3.29600024,1.0480001,0.144000009,0.120000005,0.120000005,0.120000005,0.120000005,36,36,120,37,113,111,31,2339.688,9.375,15.625,9.375,14.0625,12.109375,43,44,43,44,44,1600.01233,3800.02954,1600.01233,3800.02954,13.4551411,8.27590752,0,100.000771,51.54463,4.096241,3.85073853,39,901.451538,2505.58423,1802.90308,19,6,0,6,33,2048,562.96875,1485.03125,27.4887085,37,19.6389084
